"","aFractionalDiscardRate","aReferenceIndustryDemandElasticity","aReferencePopulation","aInnovatorAdoptionFraction","aWOMStrength","aVolumeReportingDelay","aCapacityAcquisitionDelay","aSensOfAttractToAvailability","aSensOfAttractToPrice","aLCStrength","aRatioOfFixedToVarCost","aNormalCapacityUtilization","aSensOfPriceToCosts","aSensOfPriceToDSBalance","aSensOfPriceToShare","aTempoMedioRealizacaoPeD","aCustoMedioPatente","aTempoMedioAvaliacao","aTaxaRejeicao","aTempodeInutilizacaoPatente","aPerfSlope","aSensOfAttractToPerformance","aInitialReorderShare","aPercPeDAberto2","aPercPeDAberto3","aPercPeDAberto4","aOrcamentoPeD2","aOrcamentoPeD3","aOrcamentoPeD4","aDesiredMarketShare2","aDesiredMarketShare3","aDesiredMarketShare4","aSwitchForCapacityStrategy2","aSwitchForCapacityStrategy3","aSwitchForCapacityStrategy4"
"4891",0.13197123533953,0.717229206534103,82825.305250386,7.10216729494277e-05,0.458830766095896,0.230843682917475,0.608803060724749,-4.26962127721403,-7.07420483449474,0.804427413259633,2.06595665851006,0.973514845394529,0.578986929927487,0.0644199664701591,-0.117153817539802,1.77457548851613,1777389.67517857,2.23412457673112,0.311735467988416,13.1491925815819,0.0183228388691582,-9.14752286007628,0.723721607132815,0.349025188466767,0.801447029676056,0.937147489576601,0.0928342587706866,0.106030462902156,0.147609252274735,0.465907615013374,0.273260267475445,0.293851511270413,1.28115102428995,0.973874426626484,1.5493215798406
"4945",0.142333313414827,0.575360999448458,33051.0607638571,0.00817408611608203,1.31932646725955,0.153617157798144,0.940207310327678,-2.48203646660317,-4.87201630906202,0.758786999978242,2.00587783275285,0.94032460037712,0.883431186232483,0.149617522783228,-0.0522274527075933,2.63040369363967,2371233.10346622,2.90227944575774,0.536288575047394,11.2557691562804,0.0185098933687456,-11.5437148174737,0.34041088878701,0.765814144904725,0.444187547503971,0.113043171660975,0.113407213609084,0.0997838772380492,0.0852464812155813,0.464286189280439,0.267406485985382,0.386678159656422,2.40786865267849,1.16359623757248,2.46997133914544
"4999",0.122484647589969,0.71363471601624,74139.4959065074,0.00598010384837282,0.568626895798952,0.117812552266187,0.620903939644923,-3.07657652372494,-6.63195238308981,0.972257270315429,0.900499126487909,0.676049791543744,0.57473163083836,0.174100821089232,-0.469655632335925,2.51302860466647,1412286.75924009,2.13771188504412,0.499899011245114,7.37680264173541,0.0186964438965644,-6.82890763039701,0.539010124088498,0.840945136294467,0.734110688399524,0.285984963808442,0.0868971329570049,0.0615053228839533,0.103863106329809,0.298875597822864,0.284883078665065,0.551663652602397,0.80102055490514,0.822223813678871,1.89264350311679
"5053",0.132856612736476,0.379778450701851,40159.1672584764,0.0101342156921315,0.866365176054184,0.130365898311939,0.928286427884013,-2.51834227795713,-11.6731144229975,0.829645921040093,1.59640519827618,0.991705787985586,0.734955848805257,0.19116834315093,-0.118753834477975,3.88189448755817,1093498.46212193,2.92713550500863,0.364135234821006,12.9536570160533,0.0272051502709098,-11.5745879130159,0.351334611888393,0.830197153486079,0.293285540429642,0.0797820581705309,0.10879748214595,0.125434760139673,0.12406063337205,0.342054132871993,0.173497886269761,0.535771592310397,0.713093272643839,2.38056762567131,1.15592372570877
"5107",0.133939006650588,0.567933653854998,31493.5865525331,0.00785217682108516,1.155008686241,0.193049067077445,0.768827384128817,-3.97995205877349,-7.2523263115529,0.833115509401192,1.86784325629428,0.92497513466794,0.953471360261901,0.0601640219113324,-0.242663600086234,3.61347831569961,1102308.1165133,2.43765724045748,0.437741421473329,13.8517575251055,0.0250186251289134,-5.57329636780545,0.673849033440114,0.452639534026384,0.245862431033747,0.844551481893286,0.148320578058367,0.087277698167949,0.0763790951289702,0.359950975090102,0.275202000806574,0.522016971046105,1.86516391616435,1.39448553499188,1.03346886150732
"5161",0.17025380758394,0.732287290772656,41810.963145108,0.00195899395766202,1.28066335101158,0.107624035707413,0.546715565625927,-2.23175730693154,-8.10614901433699,0.755967838994693,1.51340094705784,0.974951422134414,0.765425368276774,0.0801259930338711,-0.448746159927105,3.40620991978329,1686781.02165693,2.76683089231665,0.580275392156211,10.8215113656363,0.0209619120338471,-8.0939931285847,0.385432309377589,0.0129157858015969,0.485152299556648,0.782751478756545,0.132981379310368,0.130269466528669,0.0593426184690325,0.431535782012134,0.1878508667844,0.36751807742985,1.04252077260566,0.57038101229883,1.97328453750812
"5215",0.111970165498904,0.612751053827815,29184.5471249544,0.00259966457056464,0.426012899608817,0.152073145555623,0.930341763366014,-3.55561686880887,-10.2721907909121,0.973872033001739,1.43485760154395,0.799437920439988,0.769078170842258,0.16799895103497,-0.318566320805694,1.09808611273766,2648244.67081111,2.50488320406759,0.338082327511744,11.7183116916218,0.0283617071607761,-9.2040782164596,0.552697897250182,0.336307089503389,0.187954793922836,0.787969316025265,0.126453052066965,0.116618303109193,0.112705823265132,0.305908174712746,0.243570878297905,0.284296686527692,1.60912736214479,1.36748226782213,0.818953508393676
"5269",0.10391180988471,0.993298972110497,25339.2080220219,0.00441662471429096,1.36372267941223,0.199000118969634,0.867346915194648,-4.06714633022435,-5.5819588685967,0.975997721392894,0.346071297277277,0.897011922320351,0.812482733469806,0.227187467848707,-0.349067288932856,1.78897562482627,1306548.84766089,2.29966796350724,0.410280903742765,7.34036941369996,0.0238970973065977,-11.3418781372719,0.748317982029868,0.27204467918491,0.0492819601856172,0.823193517010659,0.117199740255601,0.0595503602938261,0.102800399419386,0.511234602557472,0.224159016133519,0.544866429703776,1.35489609045174,0.667193439050345,0.981283125373744
"5323",0.185362573150196,0.959189968827413,28447.9472992243,0.000392375366867054,1.42297868472536,0.219674206124837,0.775877877951134,-3.39047373172361,-8.13438819344156,0.842527845520177,2.63903912183164,0.993121844008099,0.970510160580161,0.0367119929633918,-0.485151126431301,2.22997954016901,2045267.39895577,2.17744529711665,0.573928592091193,11.637575788144,0.0172128163005548,-11.8883683140576,0.403339137486881,0.455408256567316,0.613896814647596,0.238253932497464,0.0951776661202312,0.0823037924901582,0.140641615283559,0.432226592251763,0.245133119384176,0.35392956216936,1.62248409907185,1.88961263322072,2.30011692930021
"5377",0.183166476234677,0.443229606415844,60897.3567825742,0.00966599898963934,0.607223755002953,0.144980292964756,0.657620295682573,-3.91112758415751,-8.77129299350083,0.882197178355767,2.09505078491726,0.865166110049002,0.729508440383943,0.0964274553203723,-0.205212713580695,3.77862431063084,2591781.57992195,2.6797492858849,0.41773410050408,5.37716445449041,0.0176786361200752,-4.74392094331794,0.764827037355164,0.329019888190087,0.96524247058318,0.0556858381349593,0.0988672077263473,0.0806595204039477,0.119646640427294,0.516033999622974,0.222018978858192,0.32499238553904,2.13464248487586,0.802257328433264,1.12560671991748
"5431",0.169761852323776,0.158734813854098,95940.0113979937,0.00631176489361096,1.25621818653005,0.248767786258468,0.592268017276074,-3.30796694225166,-10.6885653087031,0.895756490919972,2.24707980248647,0.927134040869772,0.937514596184483,0.0531735761533491,-0.453994361461373,1.18775826912024,2096165.27374601,2.29344168642245,0.516499758693273,10.0086191184702,0.0221645120115084,-6.59125855538063,0.256652525797836,0.732951715646777,0.881072647265391,0.654227347340202,0.100795663219527,0.101770383430412,0.0635767236184329,0.429865948648762,0.18451206545555,0.43790224501011,0.898722727342183,1.57073920363967,1.20831329664806
"5485",0.127855513476068,0.184412333201617,32250.7240419509,0.00228263983665034,0.76562452092662,0.122685416759778,0.780890101362602,-4.79784063198138,-11.9658513671905,0.807339136573952,0.88646959185161,0.958926390814595,0.815846763921436,0.0813926527253352,-0.00506967694964261,2.85019876123522,2136612.69168602,1.68365601739381,0.423236132754595,10.1845279924572,0.0305790542626377,-4.22078952849843,0.787112265697564,0.653325106794946,0.601375456465175,0.300810559085803,0.0797181722999085,0.105060485801427,0.074707368526957,0.311643940497073,0.181816966784187,0.307033734926069,0.739791734597413,0.718597932514688,1.35722552524859
"5539",0.101675431182259,0.890505904579768,48532.7745497052,0.0081070609591424,1.33913638358586,0.142655801311048,0.559533624132164,-5.2074879954895,-7.43361685256474,0.877976343343034,1.31092939690586,0.849775299326051,0.610901996011962,0.100062665377336,-0.249681100083981,2.02951790258521,2114907.83813875,1.63464316521306,0.305910073689767,7.51763743517222,0.034597976986341,-6.46753867621534,0.49052311437868,0.95989383405773,0.519196032239124,0.390229615801945,0.124079073547851,0.0988606659938814,0.0554900875787716,0.344760633978166,0.266208688518789,0.542488750367379,2.19430246208957,0.701938307381235,0.656691857478372
"5593",0.116383734874893,0.362676879887003,92126.1678971932,0.00689021742012468,0.615810633171233,0.239120755753174,0.816088411193341,-5.84664783827029,-9.94854882937856,0.990385450591333,1.32565297591244,0.726036499442533,0.783644572342164,0.180905622547725,-0.487767545522074,1.15810731515987,2189155.00682546,2.56552997942024,0.55788276297797,8.76689825217472,0.0349416056037432,-10.6038314761687,0.47398213736387,0.865643842394929,0.269394383649342,0.704717836788623,0.102667777592782,0.113796101487358,0.140327261322294,0.574627493930305,0.290987145246123,0.408290262575913,0.954835292109381,1.93647703995837,1.66990745998914
"5647",0.188038018541294,0.493410675916821,74522.2194714297,0.00623148488032981,0.948234821787686,0.109936264028438,0.607295912046102,-3.85187212632038,-7.87297436285764,0.708744941861485,1.47633606077248,0.962319448390044,0.646687811199808,0.0382853152588359,-0.171905750088627,1.64433604563819,1785289.72696979,1.94799629547517,0.538857176449033,9.97269897538936,0.033120685272131,-5.50652633725666,0.526008177756565,0.201897288402542,0.974590607550927,0.338938974163029,0.0725523218080634,0.0859637481317623,0.112389114364516,0.476152088132687,0.237814529512951,0.509176828716649,0.817616047623346,2.18109133091555,2.04366866720569
"5701",0.150366177084507,0.877251122151501,58077.2445688781,0.00216703376783174,1.23250653707003,0.0817227708567952,0.57133477604948,-3.2871703725867,-5.49207380899228,0.956662866519066,1.19512773565541,0.697221225488465,0.7460340953985,0.018622123572859,-0.269682303483714,3.91045467164367,2582925.25376193,2.26161675146548,0.587034365303116,8.60943593627308,0.0211287608837921,-7.18009724481963,0.427225190966041,0.715066559796687,0.75516080708825,0.424970082248328,0.135783468835987,0.105868147575995,0.0856212285748916,0.474430677955248,0.177280822132307,0.406613937964151,1.06068849755037,1.0689323219469,2.00458807004748
"5755",0.153486925436417,0.87185352592729,78947.0845132018,0.00150067012709915,1.47670254002069,0.213983123703365,0.527818969674991,-3.77591030185111,-11.0004412274901,0.945283507996239,2.66719135412567,0.766530590699054,0.50308567869768,0.175474592731043,-0.380484791140771,1.36745920075453,1193262.0672253,2.88042744446488,0.59159785065148,9.57664133744547,0.0178108404405036,-7.63797236088663,0.620844358008006,0.756506499563111,0.157884990253951,0.879497048668563,0.143577475839877,0.142612073525786,0.104098630273133,0.502697233994375,0.223058854194358,0.529891441041185,2.41490667663156,1.24075259899838,1.41777453088289
"5809",0.196294126891531,0.521173512131209,70481.8275939324,0.00760654572418774,1.02191910026514,0.195936777163806,0.618984560367535,-4.11753867761232,-9.89571582175791,0.838596272160648,2.70200239385848,0.833241954490077,0.567332807230996,0.0272556836134754,-0.282681282982812,3.19720401557395,2841349.77085982,2.30366588152363,0.326922770926729,12.870491936733,0.0369600482363399,-9.50342192535289,0.511895502854837,0.464652242575539,0.689347035710234,0.73760157835437,0.0997653912160313,0.0584213001129683,0.0715074888615636,0.320334214653855,0.252566083123558,0.55733722784603,0.913733591135265,2.14012559243086,1.10447047340514
"5863",0.174706919584307,0.920270208696602,89828.4368033928,2.02249356871471e-05,1.03287411334808,0.110502167826198,0.85141225529369,-2.25693150945008,-9.19798337349668,0.737839370638714,2.56286824599723,0.948957472933456,0.935578321382054,0.0826573599260882,-0.130867596175522,2.90534811156918,2914091.17246047,2.47148904936737,0.451497784020379,13.7022036885028,0.0144231924329298,-10.8625447606482,0.761365783273592,0.376054290989414,0.111121761156246,0.901256462665042,0.143475791200181,0.0550981680012774,0.0870841397607,0.351313423198718,0.277612512645777,0.413183363580564,1.99813555266168,1.51077040697159,1.90439294571026
"5917",0.189796233183821,0.530384268013295,95736.2209639105,0.00127999965871451,0.653862291259226,0.226991719266953,0.670129914925201,-5.64541046738159,-10.1711690614559,0.837084325222764,0.603357292312737,0.695026885389816,0.753904659947148,0.203967724045215,-0.0384502220328432,3.70259396956651,2199084.06146336,2.74426093012851,0.388243610065081,12.0935432300204,0.0273250961495941,-5.66584009442478,0.605786706068669,0.102733076047152,0.739621989148436,0.776553510940867,0.0733636124995537,0.057828687190311,0.0807692489395849,0.333522025263263,0.239037891764834,0.447654739151802,2.38525559432991,0.652291445976926,2.17163773682468
"5971",0.154354264427791,0.232466992366826,99188.1316597573,0.00521622631564969,1.32835701965599,0.135449957798337,0.716449608468683,-4.05949486942962,-8.97598031987436,0.724536000209046,1.07932987931461,0.839461865950841,0.97431087842444,0.0910223733398016,-0.27300323698495,2.55123264892725,2894544.66482392,2.60892422026664,0.322577051902539,13.2735877851723,0.0287141421982729,-8.98349706108682,0.303726140689221,0.591430302809458,0.54957810651511,0.633523334349738,0.0835773353566183,0.133963281656732,0.149276600527344,0.538581657120574,0.290114249276812,0.296268030391634,0.756026187542349,0.957317362982011,2.32629694120084
"6025",0.187167049879674,0.519468599989777,86864.1764473869,0.000491106355864322,1.34162885214505,0.242804985348921,0.542470101719373,-3.42297653200571,-5.20185669189319,0.933156981874257,2.75259369052716,0.888416849619243,0.798436802995857,0.00574532756203553,-0.145354136014939,2.58671838313807,2816425.11129379,2.6951294461987,0.569639789799694,11.8583287048619,0.0218463104847598,-9.45916784483939,0.646920194366714,0.302681662882678,0.326594852457056,0.490731139737181,0.135400785091799,0.134237574757659,0.121171729287016,0.509438301843486,0.24082944613049,0.299913866163604,0.527268643940566,1.00556693997275,0.922013271508995
"6079",0.175490821186337,0.153747735911747,96703.9312508714,0.0079589611108182,0.902252481056377,0.19472433807372,0.669472352004959,-3.24433074005414,-8.54903776475228,0.884146546232514,2.34773184270762,0.740679960991256,0.563031276369002,0.078508551902778,-0.0879873185354518,1.29888145517325,2105572.58489076,1.83984048120619,0.58646718889405,11.3899331316119,0.0228601032964,-9.56140072343871,0.792866605864605,0.324052863251418,0.723903052479727,0.848276149011217,0.121980036732624,0.0589221153040417,0.106218179714982,0.333052325811959,0.297083178766596,0.385992076034565,1.46368980044707,1.19957478962601,1.57873590461621
"6133",0.143067097602645,0.322780920795631,42293.7444474373,0.00101984031370259,0.520178536331514,0.166499605063073,0.94537004062382,-4.43531808227301,-6.18077650352381,0.825944056225358,1.81539748171648,0.861370548326522,0.632148812771775,0.0684403179239598,-0.306508219457464,1.84095875622006,1649626.33236079,1.77114600410743,0.595493522276985,10.1367032323731,0.0340769096733414,-4.98297432774678,0.627716491568601,0.962131346524693,0.131734799586702,0.16946766005829,0.0694552161436295,0.107051299823914,0.126351931264857,0.461659063387336,0.268327439967776,0.550861812698376,1.73376666591464,2.34825324886204,0.891683631625795
"6187",0.107602663352038,0.675397736782907,79584.5622506749,0.00989902480880613,0.935062879925943,0.235111497858888,0.817805387775879,-5.14057192324195,-11.2694276765268,0.801272200078587,1.57549455422765,0.863420538538135,0.583512705794419,0.166749366277654,-0.161047883759602,3.23740743576665,1816068.17708118,1.58508822520205,0.493580747894361,10.7639039537404,0.0267200066607987,-6.06262120315805,0.497910177221405,0.0591177947819233,0.320064663217636,0.273727252701065,0.0856085302102147,0.102287170748226,0.0793884826333961,0.513103616351238,0.150955946837494,0.451945801268192,1.20119993365883,0.938588210273453,1.24734579874475
"6241",0.147249117894098,0.342664890795713,26495.8663059806,0.00233237162437872,1.17101238330302,0.0870335875068122,0.785544573339866,-5.81293927031569,-9.50090312252753,0.792236053915694,1.02847729225705,0.77978407686064,0.944933402429451,0.229897747602954,-0.189459276693524,2.09081030997797,1039041.57942859,2.61552342115436,0.42800297916471,9.07298312330386,0.0303479219557593,-10.9018038526084,0.282813820120064,0.0827414911973756,0.162695085310843,0.354406040238682,0.0584440526211401,0.0797525477190502,0.0519043141885195,0.41428133655017,0.235958958204836,0.281877910410333,1.42713086111593,0.966699027029984,0.583705178724334
"6295",0.135896477315691,0.882426594389835,66913.1665868917,0.0097270144377544,1.01393098046421,0.218323072819767,0.576963639123715,-5.13181713898201,-7.37694322980009,0.909289445320843,1.12978785878534,0.98026198868081,0.858535875788657,0.178010405625973,-0.222223665619385,2.87231259654509,2622410.29264638,2.26700489286741,0.464523237405927,14.5238361739321,0.028263940036354,-7.77762827810831,0.286306725421804,0.710268965172581,0.712844757431885,0.163889928673161,0.0793867031325353,0.148831527852686,0.0891934997090139,0.32741353885954,0.281236780305044,0.373218160281703,1.54650197398184,1.31644567759833,2.44825980873198
"6349",0.132493620466674,0.427946226000786,85051.0230137152,0.00431104114927817,0.838563945728005,0.176883019911475,0.628292332721758,-5.24877886086237,-10.5668542181049,0.998834107118193,2.57711062679361,0.844607321882155,0.6540647376579,0.12718404329702,-0.0248356849665288,2.82173677518615,1919171.93057248,2.24848517022911,0.597943110666121,14.0823687534663,0.0349823352068695,-9.67112190475687,0.571118153542513,0.68586011895095,0.232484975160332,0.894417523618322,0.0723376342554111,0.0533437220200431,0.0795409517341759,0.546737414048961,0.293440182434802,0.283176824904745,0.97158604854811,1.75058795838023,1.56316291953552
"6403",0.156257357430994,0.77975671801134,39132.1593619359,0.0048441815803817,0.950694690996781,0.086246758170746,0.740000425429898,-4.58241838992573,-11.3638265316281,0.777472104825196,1.17673109528512,0.837725122176111,0.787468855678453,0.132201176861126,-0.137303568588686,3.53782038809033,1537551.15415435,1.99667119874968,0.55896875172935,10.2620974431513,0.0348351326221978,-7.29964570260607,0.467618522167672,0.66171505700564,0.435960178832756,0.669479813823709,0.130743616663734,0.137194565805956,0.0814692916934146,0.425095826287626,0.166256242747244,0.342237321223831,2.39853820469604,1.65924904344416,1.32191718366384
"6457",0.186129717800883,0.945552790430374,63219.0221097844,0.0106386258818582,0.732073456304963,0.209652227788902,0.708508243183605,-2.46276186681353,-4.91911125585437,0.860813881802722,0.61611702815346,0.90703992875712,0.687906314260326,0.0239644055534154,-0.00889781164820308,1.20911890956573,1322406.1364145,1.70599516261602,0.541433458349202,8.87139079265762,0.0138881150810613,-8.3366368549969,0.793443922310136,0.603026043681893,0.627798667375464,0.0540002944914158,0.136965858257376,0.0883653205982409,0.103480905670091,0.497447785765922,0.220784722991986,0.531098946962692,1.30735631409049,1.0322130397557,1.78611658301738
"6511",0.161773171904497,0.457468934799545,93464.3280179007,0.00328434858636116,1.36152761522587,0.190638431352709,0.962249082332128,-2.26293007514905,-10.3491555085126,0.723524794560974,1.38400866373705,0.806611971864942,0.539766745265224,0.22225966327358,-0.495902547872975,1.9790750991099,1673066.77634595,2.37607369432691,0.485337177248206,7.21203110900242,0.0343700671486892,-8.54988141407259,0.608480649796547,0.479612992603797,0.513297841345193,0.425141502711922,0.0760624498613179,0.066190650395467,0.092117737427121,0.433889467193105,0.279367514911748,0.388968795439322,1.25139874018934,1.52373440497478,1.42989267597556
"6565",0.198875973749673,0.866725622575032,96399.6595818026,0.00756997634769999,1.01993202868593,0.213230154703779,0.832240130220307,-4.25241841502022,-8.67791526759043,0.768332553352462,2.33831938130825,0.899899003034923,0.621173424409935,0.0257133634897764,-0.388404109370313,1.73575725778937,2383964.39803531,1.92842161654495,0.430057918327628,13.9256229112507,0.0237920946749688,-4.7688786473684,0.485942927544238,0.0216142284183297,0.819152029262623,0.441179834259674,0.0595534012734424,0.0976965148948366,0.062983515379834,0.483815279984253,0.193384192674479,0.376013263278781,1.74206089049366,1.49895933080337,1.75133991041721
"6619",0.126315723490901,0.885768231640104,38122.3375537666,0.00407819125897135,0.622034198915353,0.246525212114429,0.573448162167333,-2.70380543741398,-6.43123387601227,0.78509891436866,1.44322947786113,0.736809158055112,0.514587931831484,0.0546075510801165,-0.464228464385378,2.0086691805895,1909360.22594338,1.75013270734053,0.531406061385758,14.2118965807022,0.0275059554647923,-10.2409423434734,0.7291035350936,0.433040941902436,0.449481486873701,0.705255770894,0.117902975857956,0.0659765851177508,0.0646145621866454,0.342909210599191,0.247571414920734,0.491294615198253,0.695662485305767,0.589627379193739,1.50983790585221
"6673",0.176756150577101,0.909928510097088,62673.0782922823,0.00350288666913402,1.19451849297865,0.0764708739521302,0.690155501011759,-4.20725359146483,-11.4555409277882,0.916580213191686,0.422694621156554,0.852917284514755,0.585163977359771,0.0580475746814045,-0.415919357975363,3.80802614274668,2762457.6382176,1.83115136274195,0.385079554941854,8.49659235399449,0.0317895220142497,-5.34371330133639,0.555419374898076,0.509707508288557,0.869079418579349,0.101728759708349,0.0834643651628867,0.119066149276216,0.143872902155155,0.29565817746392,0.250355627830373,0.541430983988009,1.50592489322427,2.32379267459111,0.955108769941761
"6727",0.192808395695291,0.163047217053827,84426.3215660758,0.00885922429501312,0.784136572749703,0.123891470916133,0.679741906345007,-4.84995616044383,-9.71369876730256,0.794163596800179,1.62877331586776,0.847281797358766,0.724454670415143,0.233170288765978,-0.111831055957591,2.93502134532318,1631598.56221639,2.59770124978444,0.489722043231362,9.31966763093369,0.0287784249750467,-7.97220624260604,0.639727937676245,0.998787455226993,0.335044981850078,0.696815064783441,0.0532001601298107,0.109371812376776,0.078543249308248,0.374758997240127,0.191277463863662,0.443323489136482,1.47978554028696,1.22156307571871,1.46374069227681
"6781",0.140284980740049,0.914197094903793,57247.5563105254,0.00917886432894738,0.418801204012474,0.0845704284543172,0.986951143539045,-3.22911411481444,-8.8409628221672,0.839673887508805,0.576870509677981,0.789319328975398,0.993465320358519,0.0721897686520242,-0.426410989972064,1.93390285295551,1390834.27342121,2.07476190661371,0.593059591356316,8.01808470028918,0.0362722833482341,-4.47726942881942,0.295989348005038,0.735094084686134,0.567713281068718,0.637168830158189,0.106556151387747,0.129915167015744,0.135391207891633,0.454409629250516,0.242721644220874,0.476298037220305,2.32890683817397,1.04147709920867,0.636120817439689
"6835",0.118001129294396,0.726569452132098,86378.2666075567,0.00646099948952324,1.37934946301964,0.171031226731429,0.643003899148316,-2.82247592218686,-7.02585009613074,0.94443337236729,0.399321835505641,0.602717965420336,0.696666738226195,0.0891480100501212,-0.45656469092879,1.82426690784516,1805572.47726247,2.16407288500224,0.313177303174278,8.99698000202188,0.0261349714861628,-8.13228063502349,0.779813509695814,0.232019348501926,0.41649496824597,0.528540400633356,0.128033521763165,0.144512875453918,0.120474325851304,0.375583315938816,0.193890068679582,0.488650695379218,1.21348569325203,1.7327275171982,2.3835369538924
"6889",0.158193754577311,0.70733349820599,70937.8748280578,0.00891814792496734,0.55886740922567,0.162583866374916,0.525661352526513,-2.55940558630973,-4.31553618851118,0.844443614777992,1.73143377862961,0.662029179947916,0.904398255799897,0.111256698005891,-0.0757606480340474,2.28289956164663,2825260.02224768,1.6896991980134,0.449092843130347,5.21686661826679,0.0338063849310236,-6.60907334939577,0.292226870215498,0.823431337481597,0.550449443641119,0.619817366785137,0.0707557738006581,0.0844135206501233,0.0666085800654255,0.566739464776556,0.159913912144199,0.440129199800873,1.5250881373739,2.29106839241504,1.19423384607547
"6943",0.167077863211744,0.00889011389925145,54707.5028373511,0.000189898716686293,1.13432827079121,0.096528418733069,0.991804871463682,-2.19796773830429,-5.84971438679844,0.795076889120974,0.385707427436162,0.81016080196714,0.673092500293278,0.188460507833806,-0.309456863999367,2.88699901157175,2784471.93016298,2.67731371530681,0.455594189626048,5.112154099287,0.0196841865832724,-7.35376742482185,0.331239710200112,0.795382108011982,0.406588627959136,0.176832175658783,0.0920218450408429,0.0852545452306513,0.0864818090479821,0.574124483563739,0.216578416118631,0.445596885747137,1.0185991855178,1.80843478544946,2.42492824061592
"6997",0.177493825169164,0.835045911798952,72656.5297195339,0.0103264678467857,1.38608866099,0.172996748130245,0.81279607652803,-3.58854069946334,-11.3171867937967,0.740584888430894,2.45104852132047,0.699462568325922,0.54929274870723,0.21656370334269,-0.192059168139822,1.66392386267427,1505975.15687579,1.52192602875293,0.454180861989269,9.91167026973562,0.0262445268954958,-5.87405106297694,0.301876746683847,0.851817756089149,0.453763955252944,0.284354607395362,0.0817960931705311,0.13592755588342,0.116587723508361,0.546011716060573,0.197830592065235,0.298593132760888,0.703251729472785,1.53732513530842,1.89544735571676
"7051",0.199940465286025,0.583349187406711,82281.6592068702,0.000669562884104671,0.922270706620649,0.0923282890015253,0.665643408963806,-4.3271748405043,-9.38040154519491,0.921972056520171,0.967322233344256,0.795780878438614,0.795663938876824,0.115959187298722,-0.204349753429997,3.21583598569618,2365606.60856543,2.40981028220267,0.34106963576877,8.91478217943804,0.0275652105120247,-7.53670846275054,0.181477783792187,0.367651297631674,0.0365628994535655,0.400730839626631,0.131198109148419,0.0607760659257183,0.137924428695813,0.456527320541453,0.198841554491781,0.524607067623502,2.30459674274912,2.49292723718872,2.48573790770392
"7105",0.121498764123768,0.0578768543398473,50766.8850879709,0.00330033512882073,0.727154821752221,0.138476762162463,0.934600669959327,-4.70546348752454,-9.47520388897508,0.742422836173791,1.55700044537096,0.884970280256588,0.666745045863208,0.0420869360174402,-0.229752538488829,3.07030128414277,2015438.77484975,1.56218403444684,0.480208549347357,9.85088266067905,0.0233505741376545,-11.6059013129678,0.694844064611592,0.912066698065028,0.680942028831923,0.187266320793424,0.064393773612217,0.061329315814306,0.121530613776064,0.318494396198716,0.276028175907559,0.360776639797026,2.1882650597588,1.26585853766915,1.93502602811954
"7159",0.171574219505768,0.448062312835827,25811.5457074309,0.0102789866520558,0.504108604123234,0.211132374576846,0.589159152407083,-3.09082076111343,-11.9496922290232,0.949708269051858,1.09142200769371,0.956676924460568,0.603570506448159,0.00978795965231257,-0.351267846606206,2.12690722139087,2128353.13085467,2.52055894937832,0.30276924180449,8.34641162247863,0.0278750927775393,-11.1534114491381,0.157900796540896,0.12737349734176,0.261570523492992,0.94249118422973,0.0907780374774011,0.119569739020313,0.119174612176255,0.37008340681541,0.281838058689202,0.333483130134968,1.96513077335085,1.75769073905499,1.483347970984
"7213",0.1374160043546,0.571935896147043,48951.9842393929,0.00836152196724783,0.668914886406739,0.186727999067807,0.56532810232311,-2.20983785291668,-4.16425458697602,0.890920139081311,1.28888924075504,0.647796029389836,0.761216141728219,0.0853371895427699,-0.0638163649576018,1.44112080278457,2937349.69197074,2.02420625664527,0.317344325720798,6.56372740141815,0.0254891018450531,-5.5286773893144,0.15140747735952,0.678846199580003,0.874084351388738,0.450739708105102,0.0864289064868353,0.11431770351436,0.0844585005800473,0.323016713370418,0.165051649871457,0.323739901432674,2.47908544888555,2.05183957077272,0.911042950525146
"7267",0.155549080132507,0.674674429422012,80657.8549953992,0.00666347155990428,0.932260953669436,0.240885994918426,0.840791278666002,-3.530473237806,-4.57397575784475,0.827844634091132,0.867112141686516,0.982438107048627,0.8999309316586,0.133420549874427,-0.434495010891114,3.75537129461532,1251295.35769811,2.76908188995905,0.495820142735378,7.84732017691713,0.0172962279168121,-8.93923123703338,0.520261426038458,0.612134538009996,0.841690617492422,0.719062969652005,0.11036673416337,0.0847535214086529,0.0612771620426793,0.40062976228504,0.214133288986108,0.344681253133342,0.637440640874836,1.12966258301011,2.13099277666183
"7321",0.194381166450097,0.623412496512756,81219.8486475972,0.00279961258773459,0.427855149443145,0.117760382559791,0.922743619785178,-3.8729929788271,-4.75004555234686,0.736545672717504,1.90574633009869,0.752297437287401,0.683287731201272,0.202612486475846,-0.483553262877977,2.39735787578044,1977538.23935986,2.23971427608049,0.503097423759755,7.90767334612319,0.0318772031509181,-8.16959361957386,0.494902242369601,0.144462463565869,0.854247109787539,0.682383483833401,0.10970916602877,0.0682913397724042,0.0964449425381608,0.568479711759451,0.215701818035566,0.362903991767485,1.7772093043925,0.647585515571293,2.00223826296512
