Link,Abstract
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-30744437920&doi=10.1108%2f03074800510634982&partnerID=40&md5=308c3f277ba5ae36b7e22c093142267b","Purpose - This paper reports on the findings of the HEFCE-funded outcomes project which aimed to investigate strategic planning in UK academic libraries. Design/methodology/approach - The research consisted of a literature and documentation review, followed by interviews with academic library directors and senior institutional managers. There was also a survey of all UK HE libraries. Findings - The key issues which need to be addressed by academic libraries in terms of strategic planning are: the involvement of library staff; communication of library aims and plans externally; level of active involvement in institutional and departmental planning; evaluation and target setting; and involvement in more ""difficult"" institutional aims such as income generation and widening participation. Research limitation/implications - The response to the various activities of this research project indicate the lack of interest in outcomes assessment within the academic library sector. There is little rigorous evidence in this area to inform library professionals. Practical implications - The lack of interest in outcomes assessment with the sector is worrying; there is a general view of libraries as essential part of higher education and do not need to demonstrate how they contribute to institutional aims. This may leave libraries in a vulnerable position. Originality/value - The paper reports on an issue which should be of great concern to the academic library sector, especially in the light of the proposal to axe professional posts at the University of Wales, Bangor library. © Emerald Group Publishing Limited."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33748799947&partnerID=40&md5=4650dfea48efc39f4b475c2cdb647a03","The ""National Planning Framework for Scotland"", released in April 2004, is an ambitious document outlining strategic planning goals for the country. The adopted approach relies on spatial planning and strategy maps, tracing the history of development in Scotland and illustrating a vision for the future. Strengths, weaknesses, opportunities and constraints of various regions are identified, and potential steps that could achieve the final vision are highlighted. Additionally, the Framework offers increased certainty for planning projects, provides coordination between local authorities and development interests, and encourages investment The Scottish experience may provide incentive for Canadian provinces to develop similar strategic plans, which could further relationships with the federal and local governments."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33644815689&partnerID=40&md5=dc30584d04999cffee2406dd0349a11d","Objectives: (1) To assess the degree and level of use of the strategic planning process (none, partly, fully) by independent community pharmacy owners/managers and (2) to evaluate the relationships between independent community pharmacy owners/managers' level of strategic planning and indicators of pharmacy performance; including new and refill prescriptions filled, gross margin, rated patient care performance, rated dispensing performance, rated non-pharmacy performance, and rated financial performance. Design: Cross-sectional study. Setting: United States. Participants: Nationwide random sample of 1,250 owners/managers of independent community pharmacies. Interventions: Mailed survey. Main Outcome Measures: Quality of strategic planning conducted; pharmacy performance measures. Results: Only 141 of 527 (26.8%) usable responses indicated use of some (77 pharmacies, 54.6%) or all (64 pharmacies, 45.4%) of the seven steps typical of strategic planning. Significant associations were observed between the level of strategic planning use and all pharmacy performance variables assessed, including indicators such as greater numbers of new and refill prescriptions dispensed, gross margins, patient care performance, dispensing performance, non-pharmacy performance, and financial performance. Conclusion: Greater ratings of pharmacy performance were significantly associated with the level of strategic planning use. Respondents who fully used strategic planning had significantly higher indicators than partial users; respondents who partly used the process had significantly higher ratings than respondents who did not conduct strategic planning."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33646185079&doi=10.1016%2fS0742-3322%2805%2922007-7&partnerID=40&md5=7d3bd56c03833b2c4580e6cc17357248","Strategic management theory has failed to explain the underlying principles of strategy processes and the relationships between strategy process and strategy content. There seems to be no theory of strategy logic, i. e. the general process and management characteristics generating a certain strategy outcome. Strategy content research has presented a systematic analysis on the basis of competitive advantage, and strategy process research has provided careful in-depth descriptions and examinations of strategy making. However, the basic strategy logic, including the underlying procedures, activities and reasoning that generate a particular type of strategy, has been less commonly evaluated. In particular, principles and details of strategy making in complex situations seem less clear. The two most influential lines of research in strategic management in the last two decades, of the industrial-organization (IO) perspective on strategy (e.g. Porter, 1980, 1981) and the resource-based view (RBV) (e.g. Barney, 1986, 1991) have compellingly established that strategy grows out of exploiting industry and resource structures, respectively. However, these strategy content views do not appear to consider how industry and resource configurations are actually developed in terms of underlying logic. The process by which market imperfections in the form of entry barriers (Porter, 1980, 1981) and isolating mechanisms (Rumelt, 1984) in fact arise has not been determined. Implicitly, centrally located managers seem to play an important role in analyzing and planning competitive and resource positions, but the principles and mechanisms that form these strategic positions essentially remain unclear (Cockburn, Henderson, & Stern, 2000). The fundamental logic that generates a certain strategic outcome and, in the end, competitive advantage is not identified. Strategy-process views, in contrast, (e.g. Bower & Doz, 1979; Burgelman, 1983; Doz & Prahalad, 1987; Mintzberg, 1978; Johnson, 1987; Pettigrew, 1977; Quinn, 1980) have provided rich and systematic descriptions showing that strategy making involves a variety of contextual influences and actors in addition to analytical exercises and leadership by managers at the center. However, our understanding of the particulars of these alternative strategy processes still appears to be imperfect. A whole range of contextual influences (political, cognitive, cultural, symbolic, etc.) have been identified (e.g. Johnson, 1987; Pettigrew, 1985; Porac & Thomas, 1990), but it is not entirely clear how they influence and shape strategy outcome. In brief, it is unclear how different procedures, activities and reasoning generate certain strategy content. Hence, the fundamental strategy logic is likewise rather indeterminate in strategy process views as well as in strategy content approaches. While characteristics regarding strategy (planning) procedures have been described for rather well-defined strategic issues, the basic logic in strategy is particularly unclear in situations that are complex - i. e. where resources and industries are less defined, and markets and products are unclear. In fact, it seems as if one common way of avoiding an examination of a basis or logic in strategy is to assume the existence of a strategy and its central artifacts and contexts from the start. The role for research then becomes one of explaining the characteristics of competitive advantage (strategy content) or describing the general process of its development and/or implementation (strategy process) ex post. However, the procedures, activities and reasoning generating and creating competitive advantage and strategy are rarely addressed (Regnér, 1999). Another approach that avoids the question of strategy logic is to present strategy as an art; this approach is common both in more planning-oriented writings (Christensen, Andrews, Bower, Hamermesh, & Porter, 1982) and in more process-oriented literature (Mintzberg, 1975). This approach run the risk of precluding critical examinations of the actual mechanisms and procedures involved by placing reliance on intuition and feelings, which are highly difficult to examine. Perhaps not surprisingly, research has often responded with this tactic since managers themselves often refer to ""gut feelings"" and undefined circumstantial events in explaining why a particular strategy outcome finally presented itself. Art is certainly an important part of the answer, especially in situations of uncertainty (Szulanski & Amin, 2000), but by reducing strategy under more complicated circumstances exclusively to artistic talent or questions of chance, we risk overlooking important aspects of strategy making and, furthermore, denying managers relevant and systematic knowledge that might be useful in practice. It might be argued that strategy is in fact most relevant precisely in complex circumstances, where research evaluations of strategy logic seem most vague (Schoemaker, 1990; Regnér, 2001). When optimization is possible the strategic complexity is low, the question of strategy is actually of little interest, at least for generating long run above-average returns. Finally, the revelation of the strategy logic or principles that underlie different strategy processes, would seem crucial for understanding not only how strategy outcome and content are actually generated, but also what type of capabilities that are important in developing competitive advantage (Teece, Pisano, & Shuen, 1997). This paper seeks to identify fundamental principles in strategy - the general process and management characteristics involved in diverse types of strategy making, including the underlying procedures, activities and reasoning - and how they generate different strategy outcomes. It distinguishes between two types of strategy process or strategy logics and addresses the question how they influence strategy. Based on the prior work in economics, cybernetics and organizational change and learning, it proposes a dynamic view of strategy processes as involving two fundamentally different types of strategy logic depending on external context and internal location. Besides discussing the relationship to the prior strategy process research, the paper suggests possible links to new theoretical developments in strategic management such as the dynamic capabilities view (Teece et al., 1997) and related evolutionary and learning views (Winter, 2000; Zollo & Winter, 2002), and the activity-based view (Johnson, Melin, & Whittington, 2003). It ends with a discussion of interactions between the two logics. © 2005 Elsevier Ltd. All rights reserved."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-27744433635&doi=10.1111%2fj.1467-8683.2005.00466.x&partnerID=40&md5=919df575af83d0fd4a774d726405ab8b","In this paper we develop an integrated approach towards corporate governance and business ethics. Our central argument is that organisations can learn from the development of strategic planning in the 1970s and 1980s. We identify three weaknesses - a bureaucratic and formalised approach, lack of implementation and lack of integration throughout the organisation - which were prevalent in strategic planning in the past and which are potentially just as problematic for an integrated corporate governance approach to business ethics. We suggest ways these weaknesses might be avoided and provide questions for boards of directors to consider when integrating ethical concerns into their organisations' corporate governance structures. © Blackwell Publishing Ltd 2005."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-24944561047&partnerID=40&md5=e6d8b45b0f8f3b38ce72160806e0601e","Objective: This article describes a framework and system for planning appropriate occupational health contributions to military manpower availability and operational capability, and auditing the complete and effectiveness of implementation. Methods: Prepared through author-led consensus-seeking serial deliberations with occupational health experts over initial and consequential drafts of, latterly, a populated strategic planning framework based on key stages in a military career. Illustrative examples are provided from the author's experience and, along with referenced sources of further information, the scientific literature. Results: The resulting framework facilitates timely management of occupational health risks to recruiting, retention, operational availability and capability, and the general well-being of military personnel. Monitoring and audit are integral to the activity to provide an evidence-based spiral of refinement of the plan and improvement of outcomes. Conclusions: Key stages of the military career may provide manageable challenge bites for planning with executive and health care colleagues to forecast and control occupational health risks to operational capability and thus contribute to achieving military objectives. Copyright © by Association of Military Surgeons of U.S., 2005."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-24144476598&doi=10.1111%2fj.1467-6486.2005.00537.x&partnerID=40&md5=07b385f188aed060879d0bcd01fda375","Issues of globalization and divergence in terms of national systems and cultures are equally contentious, yet equally important, in the context of increasing cross-continental co-operation. This article investigates comparative strategic decision styles in Britain, the USA, Germany and Japan. An industry at an advanced stage in terms of globalization, vehicle components manufacture, was selected in order to explore the extent of convergence and whether this has changed. Between 1989 and 1998, field case studies were made of 100 strategic investment decisions (SIDs) by manufacturers in these four countries. Longitudinal judgements were supplemented by earlier comparative strategy field research carried out in 60 suppliers between 1980 and 1983, and two longitudinal case studies, one from the UK and one from Japan, interviewed throughout both these periods and again in 2002. Two competing hypotheses, derived from rich research literatures, are investigated. The first (H1) suggests that national institutional and cultural factors exert profound differences, and should therefore be afforded more significance as globalization proceeds further. The second (H2) is apparently contradictory and emphasizes that institutions and organizations are likely to respond to convergence pressures, spurred by global capital markets and competition on the one hand, and a diffusion of 'professional management' practices on the other. Japanese firms generally, and German family firms in particular, were still found to exhibit deep-rooted differences from the Anglo-Saxon model, which appears to confirm H1. However study of German public companies reveals that their strategic approaches are far less divergent from what is now an increasingly consistent Anglo-Saxon model than they were a decade ago, which appears to confirm the competing hypothesis H2. © Blackwell Publishing Ltd 2005."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-22144457585&doi=10.1016%2fj.ucl.2005.03.010&partnerID=40&md5=0c8478f2690e463b35a3c29480ee44e5","Budgeting is an integral part of a medical practice's long- and short-term planning processes. It provides a focus and a pricetag for an operational plan. The budgeting process promotes organizational teamwork and communication and assists in the development of well-articulated and time-sensitive goals. Budget development requires a deep and thorough understanding of a practice's infrastructure, operations, and processes. In addition to the creation of financial goals, the budget process ensures that the management team and physician leadership continue to be well informed regarding a practice's health. © 2005 Elsevier Inc. All rights reserved."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-19744365910&doi=10.1108%2f13522750510575444&partnerID=40&md5=866c89c7b3a51c1e75ca3fbe811b387e","Purpose - Companies operating on the internet need appropriate metrics to make strategic marketing decisions. This paper applies established qualitative research methods to the online environment to evaluate how web managers generate and incorporate web metrics to inform strategic marketing decisions. Design/methodology/approach - Initial theories were developed using a comprehensive literature review as well as exploratory interviews with New Zealand companies. Applying a mixed methodology, the exploratory research used interviews to assess current practice within the industry, refine the research questions and set up the research design. An in-depth case study in the USA evaluated best practices and highlighted issues that affect the use of web metrics. The main data collection utilized case studies to generate the in-depth information necessary for theory building. Findings - The exploratory results showed that companies currently measure web site performance and consumer behaviour online but are still uncertain how best to use those metrics to inform strategic marketing decisions. The in-depth case study showed how web metrics can be used when sufficient resources are available and measuring performance is a priority. Owing to the initially recognized low level of web metrics use, the main research was expanded purposively to selected participants who make greater use of web metrics. Originality/value - This paper applies traditional qualitative research methods to the online environment. Analysis of the case studies and continued research will address the research gap and provide recommendations to web managers as well as attempt to illustrate best practices, solutions to issues and industry benchmarks. © Emerald Group Publishing Limited."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-21644471340&doi=10.1111%2fj.1440-1665.2005.02172.x&partnerID=40&md5=de05eb06bc0a8878f8c1bfc0f5610e84","Objectives: To provide an overview of approaches to strategic planning and to examine issues in relation to their applicability to public mental health services. Conclusions: Strategic planning is important for optimal functioning of mental health services in an increasingly complex environment. Although each approach will have advantages depending on context, the overall principles of the learning organization developed by Senge have particular relevance for mental health services."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33747076293&partnerID=40&md5=84dbfaffc46ca1046270460aaaf77665",[No abstract available]
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-21644479648&partnerID=40&md5=e4f877b2f485c4f4abd84170eea1664d","The performance of a contracting company is closely linked with the quality of the decisions at the strategic level. However, the increasing complexity of organizations' internal and external environments and the unstructured nature of decisions at the strategic level make the decision making a very complicated task. The number of influential variables is so large and their effects are so varied that any attempt to encapsulate them in a rational manner can indeed hinder the decision making process. To this end, this research explores the advantages of decision support tools and the benefit these tools can yield for the strategic management. Some of these tools are deterministic and structured: they rely on straightforward calculation or optimisation techniques. The solution to the unstructured problems, however, has relied on heuristic approaches and judgement of the decision-maker. While deterministic problems have to a large extent been addressed and appropriate models and algorithm have been developed for them, the unstructured problems have remained relatively unattended and the research works in this area tend to focus on single issues. This paper conceptualizes an umbrella framework using a ""Viable Systems Diagnosis "" VSD Model and a ""Decision Framework"", within which strategic decision making research applicable to construction can be coordinated and developed, thus avoiding wasteful duplication and gaps in knowledge. To this end, the research highlights the relevance and potential use of artificial intelligent techniques in assisting the managers with unstructured decisions. Further, it is argued that a strategic decision support system should assume an integrated structure, as many decision nodes, within the overall decision making structure, share common attributes and the inter-connection amongst these decision nodes has a complex structure. Therefore, the object oriented approach will provide an efficient structure for the development of the overall framework."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-20344377967&partnerID=40&md5=a2078157cfc6730bc8c326b9fdfc2035","Different aspects of strategic planning in the successful operation of a business process are discussed. While formulating strategy, it is important to involve people who are already responsible for the implemention of strategy. Resource based strategy and market based strategy are the commonly practised strategic planning processes. A strategy which is customer-based or follows demand-side approach, provides important insight to the customer needs and preferences, and found to be advantageous over other forms of strategies."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-14744276485&partnerID=40&md5=5823e684827820cede10375f1e1f878c","Many executives and managers embrace intuition as an effective approach to important decisions. Indeed, recent surveys and business press articles indicate broad support for the use of intuition when making strategic decisions. The need for quick decisions, the need to cope with demands created by complex market forces, and the assumed benefits of applying deeply held knowledge combine to create strong perceived value for the intuitive approach. Intuition, however, has not been subjected to sufficient review, particularly in a forum for executives and other managers. This article responds to the need for critical evaluation. Utilizing holistic hunch and automated expertise as two fundamental definitions, our review evaluates intuition's costs and benefits in light of an organization's goals. Drawing evidence from the fields of behavioral decision making, strategic decision making, and mental modeling, our conclusions suggest intuition is a troublesome decision tool. To contribute to effective managerial practice, we offer tactics that decision makers can use to make intuitive judgments and choices less troublesome."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33846986459&partnerID=40&md5=20f36a85bcd4858508c3638a476bbc64","Management of healthcare organizations relies on the availability of decision-making tools. The Portfolio Activities Matrices is a method that can be applied to healthcare management. It allows simultaneous evaluation of indicators of efficiency, case-mix, cost and demand, so that the strengths and weaknesses of the organization may be identified. The method is complex and may have some degree of subjectivity. Nevertheless, it is a useful tool for performing the evaluations necessary for strategic planning management decisions, which must consider available resources as well as the social role of the organization."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-11144248561&partnerID=40&md5=364f1fe59fdfeeb235e18dd9dd05f74f","Leaders are surprised to hear that strategic decisions often failed and ask how to improve matters. Improvement calls for insight into what brings about failure and ways to avoid it. The article shows that failed decisions stem from decision-maker actions in which blunders create traps and traps bring about failure. Blunders arise when decision-makers rush to judgment, use failure-prone practices, and allocate time and money unwisely. Here we consider how these blunders set a trap that limits the search for remedies. Three approaches are offered for expanding the search for alternatives and avoiding the limited-search trap. First, decision-makers should expand the arena of action by identifying key stakeholders, their concerns and claims. The second approach is to increase the clarity of objectives and select one that defines an arena of action with the broadest possible scope. The third is to use multiple perspectives to uncover options that would otherwise be undiscovered. Successful decision-makers add innovative options to the mix of remedies to be considered. Shell's attempts to dispose of an obsolete oilrig. Quaker's purchase of Snapple, and Columbus, Ohio's seeking of tax support for a sports arena illustrate how the three blunders can limit the alternatives search and discourage innovation. The article recommends search tactics that can help decision-makers be sure that they are exploring a full range of decision options."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-4644233866&partnerID=40&md5=c2a2bd39d13f5af212680be104774fd1","This introduction to the evaluation component of the Circles of Care initiative includes background on the nature of the initiative, Center for Mental Health Services support for developing systems of care for youth with emotional disturbances, and an overview of the systems of care approach. The prevalence, unique challenges, and the historical, political, and cultural context of health care delivery for American Indian and Alaska Native peoples are also discussed."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-4043083552&doi=10.1049%2fem%3a20040411&partnerID=40&md5=c2ffaa17af4903ba6e98aff16ca9b8da","The importance of strategic planning in the changing business scenerio is discussed. Strategic planning gives a new prespective on the organization and the state of the industry and also acts as an extremely powerful tool for idea generation. Strategic planning is relevent throughout the organization, at business unit, function and even product levels. Strategic planning can be broken down into a number of steps, where SWOT analysis forms the central element to the strategy formulation."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-4444236176&doi=10.1016%2fj.outlook.2004.04.007&partnerID=40&md5=8ff2d5f28e7f0448a8d9db1582100cf3","The University of California, San Francisco (UCSF) School of Nursing, Department of Community Health Systems has established advanced practice nursing faculty practices for the purpose of promoting the mission and vision of the School of Nursing and the Department; and building community alliances with San Francisco Bay Area agencies dedicated to providing health care to vulnerable populations. Given the growth of the UCSF faculty practices, there is an ongoing need to analyze and plan for faculty practices to meet teaching, research, and community service goals from a fiscally sustainable and business-oriented perspective. In this article, the authors define and underscore the value of strategic planning, and delineate the importance for well-articulated mission and vision statements. Additionally, strategic planning processes and methods are highlighted as well as impact and outcomes from the strategic planning phases."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-15444374375&partnerID=40&md5=d5c268bd79dfd706450495d3adba353e","Reviewed are the capabilities of utilizing strategic marketing tool (McKinsey matrix) for the portfolio analysis of Russian oil company's commercial activity. Strategic diversification avenues are defined on the basis of expert evaluations of industry (commodity market) attractiveness and company's competitiveness. The highest investment priority of gas and power supply industries is established. They are followed by such industries as coal mining, petrochemical industry, and fertilizer production."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-3042658709&partnerID=40&md5=378703c86c66286be1fb18c4676c8b75","This article argues that the global, regional, and local realities can complement rather than contradict each other in the process of strategic planning for universities in Sub-Saharan Africa (SSA). Using the case of the University of Buea in Cameroon, it attempts to use the global trends of polarisation in knowledge production capacity as an input or tool for identifying strategic choice in the process of strategic planning in institutions. The national policy background is used to highlight the context and inherent role of the central government in the process of institutional strategic planning."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037004981&partnerID=40&md5=7b750ca32c0a6c5d0df7c02fc38b04d1","This article focuses on the heightened need for training in strategic decision-making for leaders in the emergency response and planning community post 9-11. Although emergency management has a tradition of strategic planning, the Federal Emergency Management Agency's (FEMA's) conceptual framework for dealing with disasters has several assumptions that are violated by terrorist activities. Specifically this paper calls for three new strategic thrusts in emergency planning: a) ongoing monitoring of situations requiring new technology, and coordination and communication systems; b) a more dynamic, game-theoretic approach that utilizes simulation and modeling; and, c) greater emphasis on training for decision-making skills and judgment that employs recent research findings in naturalistic decision-making. Higher education training in decision-making skills can benefit from recent findings in naturalistic decision making that indicate we can quicken the pace of acquiring decision making skills by ""learning how experts learn"" and instruction in how to develop back-up models for decision-making."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-2042458202&partnerID=40&md5=8652aacbedd2a0460c4f602e06230ba9","A quantitative valuation study has been made of Australian state surveys with the specific goals of (1) establishing the 'worth' of current programs upgrading state government geoscientific information infrastructure, and (2) considering the results of the valuation in terms of strategic planning. The study has been done from the perspective of the community as a whole and has been undertaken in two phases reflecting the different objectives of Australian state surveys in terms of the exploration industry and government policy-making. This paper reports on the second part of this valuation process, measuring the impact of upgraded survey data on government mineral policy decision processes. The valuation methodology developed is a comparative approach used to determine net benefit foregone by not upgrading information infrastructure. The underlying premise for the geological survey study is that existing and upgraded data sets will have a different probability that a deposit will be detected. The approach used in the valuation of geoscientific data introduces a significant technical component with the requirement to model both favorability of mineral occurrence and probability of deposit occurrence for two different generations of government data. The estimation of mineral potential uses modern quantitative methods, including the U.S. Geological Survey three-part resource-assessment process and computer-based prospectivity modeling. To test the methodology mineral potential was assessed for porphyry copper type deposits in part of the Yarrol Province, central Queensland. Results of the Yarrol case study supports the strategy of the state surveys to facilitate effective exploration by improving accuracy and acquiring new data, as part of resource management. It was determined in the Yarrol Province case study that in going from existing to upgraded data sets the area that would be considered permissible for the occurrence of porphyry type deposits almost doubled. The implication of this result is that large tracts of potentially mineralized land would not be identified using existing data. Results of the prospectivity modeling showed a marked increase in the number of exploration targets and in target rankings using the upgraded data set. A significant reduction in discovery risk also is associated with the upgraded data set, a conclusion supported by the fact that known mines with surface exposure are not identified in prospectivity modeling using the existing data sets. These results highlight the absence in the existing data sets of information critical for the identification of prospective ground. Quantitative resource assessment and computer-based prospectivity modeling are seen as complementary processes that provide the support for the increasingly sophisticated needs of Australian survey clients. Significant additional gains to the current value of geoscientific data can be achieved through the in-house analysis and characterization of individual data sets, the integration and interpretation of data sets, and the incorporation of information on geological uncertainty. © 2001 International Association for Mathematical Geology."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034881714&partnerID=40&md5=8175f76865a9a2e0dc35d05b7448089d","A strategic plan for nursing will not necessarily eliminate difficulties of the future, or make tough challenges go away. But strategy can drive innovation; it can better integrate the parts, and it can secure commitment and synchronization from disparate players on the same team. A plan helps point the team in the same direction, allow the alignment of resources, present a vision for all to see, and build excitement about working toward a better future. Nursing faces an uncertain future. By driving toward the changes in a proactive strategic, outcomes oriented way, we face the future more prepared."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84986099520&doi=10.1108%2fEUM0000000005555&partnerID=40&md5=45ceb3fd969356ac2ee954930c78847b","Many large companies in Asia are turning to market intelligence for input into their strategic management system and decision making. Conventional marketing research is increasingly viewed as being too narrowly focused on tactical and operational issues. It is characterized by an overriding concern with data rather than analysed information and the research is often conducted in response to an apparent market threat or opportunity rather than on an ongoing basis. This paper attempts to highlight the role of the Internet for market intelligence purposes. It proposes and demonstrates the marketing intelligence process, techniques and procedures, as illustrated by a case study on Creative Technology. Believes that the intelligent use of the Internet is strategically beneficial for both marketing research and intelligence. © 2001, MCB UP Limited"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035563750&doi=10.1080%2f00139150109604497&partnerID=40&md5=cba8e4e7e3d755a11b3a6817aa941ef8","In its review of the performance of the world's large dams, the World Commission on Dams (WCD) brought together experts of diverse backgrounds as well as the most outspoken opponents and supporters of dams. The multidisciplinary and integrative approach used by WCD serves as a model for resolving other contentious global issues."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033637995&partnerID=40&md5=cbfc70ac3e1620acff83e84d829d61ae",[No abstract available]
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033672545&partnerID=40&md5=9f8d10959931f9f59dd82d966089a502","Healthcare providers increasingly are relying on strategic planning to guide the allocation of capital and other resources. Strategic planning helps identify and prioritize opportunities for financial improvement, particularly revenue-generating initiatives, which offer the greatest opportunity for significant long-term benefits. New revenue usually can be generated in one of five ways: increase market share, expand service area, fill gaps in the continuum of services, develop niche services where needed in the service area, and repackage existing services to address specific market segments. Once a strategic plan is implemented, it should be reviewed periodically and modified as necessary."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033803316&doi=10.1016%2fS1068-607X%2800%2900042-1&partnerID=40&md5=067f4aea1fbfa34b1edaf723ec33d5fb","The now inevitable changes in health care practice and financing have resulted in missed opportunities for physician directed improvements in medical and surgical care of patients. The process of strategic planning is the business tool that allows individuals and organizations to assess proactively the need for change and allows them to adapt and respond appropriately to a changing environment. The fundamental components of implementing a strategic plan include assessing environmental and organizational factors, defining strengths and limitations of the organization, identifying a market niche if possible, and, after establishing key objective and goals, periodically reviewing the plan to determine that goals are attained. Future success in health care will likely depend upon the ability to effectively anticipate, plan, and implement necessary changes. (C) 2000 Elsevier Science Inc."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034208255&partnerID=40&md5=d3689d05f2b22436047ea7c14803f8b4","The reality of strategic planning often falls prey to the unplanned external or internal forces at work in health care. A strategic plan may sit on the shelf as though it were an end unto itself. This article discusses what might need to happen differently to change the outcome of planning generally and describes some of the strengths and weaknesses of planning at the system level."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034048081&partnerID=40&md5=20ea2c4f83cd28fbec363a9034d98027","To manage their real estate portfolios effectively and obtain funding for strategic development, IDSs should consider adopting off-balance-sheet financing strategies, such as sale-and-leaseback transactions, synthetic leases, and joint-venture arrangements. Under these approaches, real estate assets are moved off of the organization's balance sheet via a partial or complete transfer of ownership to a third-party entity. The organization typically retains a satisfactory degree of control over the assets as lessee in sale-and-leaseback and synthetic-lease arrangements, or limited or minority partner in a joint venture, while freeing up cash to use for other strategic purposes."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034008395&partnerID=40&md5=bfb69670dce3263669f221760c36e2ea","The unpredictable future of the managed care industry has led to strategic planning paralysis in some organizations. The lack of a strategic plan can be damaging to an organization's long-term viability. In developing a managed care strategic plan, an organization should have a basic understanding of its environment and its ability to make changes as indicated by its structure and information system capabilities. If the organization is both strong and flexible in these two areas, it is well positioned to thrive in the turbulent managed care environment. Strategic plans need to consider alternate futures, reinforce the organization's Vision, support the organization's long-term financial viability, and incorporate the reality of the industry's uncertain future."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033675332&partnerID=40&md5=6c06b23f9613e313a6bd3f5f7c59f898","The dynamic nature of healthcare management and the guarantee of constant change, has created an environment which demands strategic planning and development that is flexible and responsive in meeting the plethora of issues which will undoubtedly have an impact on the organisation over the period of the strategic plan. Setting and pursuing the long-term goals and objectives should be at the core of all aspects of managing the organisation, yet must be undertaken in such a way that it supports and influences decision making in a positive way. External and internal issues will have an impact on how the objectives of the organisation are pursued but should not change the vision of the future created by the strategic plan. It is therefore essential to see strategic management as an integral part of all aspects of the CEO's work and by adopting a more proactive perspective the strategic plan can become an effective management tool."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84992996738&doi=10.1108%2feb021133&partnerID=40&md5=b443119851f7b013d78014dc6dad9846","A computer environment to support the strategic decision-making process in construction firms is presented. The system implements modelling concepts originally developed to evaluate project execution strategies, extending and generalizing the modelling methodology to a broader range of strategic decisions. An application to a construction firm's strategic planning is used in this paper to illustrate the modelling process. The computer system is designed to help the users in building a conceptual model for the decision problem, this model is a simplified structure of the variables and interactions that influence the decisions being analysed, including internal as well as external factors. An analytical model is then designed to predict the impact of these strategies, integrating expert knowledge and assessments of the strategic planning team into a mathematical model. The mathematical component uses concepts of cross-impact analysis and probabilistic inference to capture uncertainties and interactions among project variables. The system provides multiple analysis capabilities, including sensitivity analysis, selected outcome prediction, isolated or combined effect of strategies and changes in performance due to changes in the external environment. The system allows management to test different combinations of long-term strategies and predict expected sales, market share or other measures of performance. © 2000, MCB UP Limited"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033230072&doi=10.1016%2fS1364-6613%2899%2901372-8&partnerID=40&md5=7fcbb069e471747f0778b1c12086a7cc","Strategic development is more diverse, multifaceted and eventful than previously realized. Individual children know and use multiple strategies for solving a given kind of problem; they choose adaptively among available alternatives; and they frequently discover new strategies that enhance their problem-solving abilities. A recently formulated computer simulation (SCADS) indicates how associative and metacognitive processes work together to produce adaptive choices among existing strategies and discovery of useful new approaches."
