Link,Abstract
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84859615274&partnerID=40&md5=831d4572f471220870e6091a07dd5649","Olive production is currently increasing in Portugal, particularly in the Guadiana river basin. In Serpa and Moura, a traditional region of dry farming olive plantations now comprise up to 50% of the total irrigated area. The present paper reports some of the results of a benchmarking study conducted in the framework of the AquaStress Integrated Project in the Guadiana Case Study (GCS). The aim of the work was to produce references to anticipate water requirements when the future Ardila Irrigation System, which is connected to the Alqueva dam, opens in 2010. This system is intended to supply water to some 30 000ha of newly irrigated land in the region. During the study, public participation workshops were held to understand the specific needs and points of view of farmers and other stakeholders. The benchmarking analysis was based on continuous monitoring of 28 olive farms and collection of information on practices and production options available in 2007. An originality of this work is the use of a structural equation modelling (SEM) procedure to identify the effects of farmers' agricultural and irrigation practices on production and quality parameters. SEM is a statistical technique for testing and estimating causal relationships using a combination of statistical data and qualitative causal assumptions. It allows both confirmatory and exploratory modelling, meaning it is suited to both theory testing and development. The benchmarking process was based on participatory workshops that helped farmers understand how to improve their own irrigation and agricultural practices based on the experience of the rest of the group. Our approach was based on a heterogeneous set of plots, and results indicated that certain technical irrigation parameters, namely the number and discharge of drippers per tree, might have a greater influence on final production than total water applied. Such an approach could also be applied to data collected on a regular basis by extension services to identify on long term the influence of production management and practices on productivity. © 2011 John Wiley & Sons, Ltd."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84856096493&partnerID=40&md5=7c8a1a7137caa040dd3d726ba1b8c512","There is a need to extend and refine the use of crash surrogates to enhance safety analyses. This is particularly true given opportunities for data collection presented by naturalistic driving studies. This paper connects the original research on traffic conflicts to the contemporary literature concerning crash surrogates using the crash-to-surrogate ratio, π. A conceptual structure is developed in which the ratio can be estimated using either a Logit or Probit formulation which captures context and event variables as predictors in the model specification. This allows the expansion of the crash-to-surrogate concept beyond traffic conflicts to many contexts and crash types. The structure is tested using naturalistic driving data from a study conducted in the United States (Dingus et al.; 2005). While the sample size is limited (13 crashes and 38 near crashes), there is reasonable correspondence between predicted and observed crash frequencies using a Logit model formulation. The paper concludes with a summary of empirical results and suggestions for future research. © 2011 Elsevier Ltd. All rights reserved."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84856983509&partnerID=40&md5=ff21beedd169a61a9b46f6954f888016","This paper will discuss the approach to autonomous navigation used by ""Q,"" an unmanned ground vehicle designed by the Trinity College Robot Study Team to participate in the Intelligent Ground Vehicle Competition (IGVC). For the 2011 competition, Q's intelligence was upgraded in several different areas, resulting in a more robust decision-making process and a more reliable system. In 2010-2011, the software of Q was modified to operate in a modular parallel manner, with all subtasks (including motor control, data acquisition from sensors, image processing, and intelligence) running simultaneously in separate software processes using the National Instruments (NI) LabVIEW programming language. This eliminated processor bottlenecks and increased flexibility in the software architecture. Though overall throughput was increased, the long runtime of the image processing process (150 ms) reduced the precision of Q's realtime decisions. Q had slow reaction times to obstacles detected only by its cameras, such as white lines, and was limited to slow speeds on the course. To address this issue, the image processing software was simplified and also pipelined to increase the image processing throughput and minimize the robot's reaction times. The vision software was also modified to detect differences in the texture of the ground, so that specific surfaces (such as ramps and sand pits) could be identified. While previous iterations of Q failed to detect white lines that were not on a grassy surface, this new software allowed Q to dynamically alter its image processing state so that appropriate thresholds could be applied to detect white lines in changing conditions. In order to maintain an acceptable target heading, a path history algorithm was used to deal with local obstacle fields and GPS waypoints were added to provide a global target heading. These modifications resulted in Q placing 5 th in the autonomous challenge and 4 th in the navigation challenge at IGVC. © 2012 SPIE-IS&amp;T."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84863277712&partnerID=40&md5=8353c96f20ee2c88acb45a44e667d72a","The target is to study the effectiveness of air defense combat from the standpoint of flow management. Firstly, as one new concept, force flow management was proposed and elaborated. Then, the matter of Exploratory Modeling and Analysis was pulled into the effectiveness and evaluation of force flow management. And at the same time, the effectiveness and evaluation framework of force flow managemen based on EM&A, was also proposed. On the background of operation upon problem, the math model of force flow management was built. A specific analysis way of force flow management based on EM&A and the conclusive suggestion were proposed. The simulation does a whole research on the result which is produced by all kinds of uncertain combat factor. By the simulation, the analysis of air defense combat strategic decision will become more flexible and efficient. The suitability is better, too. © Right."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84905593765&partnerID=40&md5=c606f42a43884c41c4769d67a2aecfe1","This paper presents empirical results of the use of a novel decision support prototype for emergency response situations, which was designed to enhance the understanding of the relative desirability of one potential course of action versus another. We have termed this understanding ""option awareness."" In particular, this paper describes the process employed by pairs of experiment participants while performing emergency responder roles using different types of ""decision space"" visualizations to help them collaborate on decisions. We examined the decision making process via a detailed analysis of the communication between the cooperating team members. The results yield implications for design approaches for visualizing option awareness. © 2012 ISCRAM."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84900318949&partnerID=40&md5=36e65583e553c2884992328e00d4c0fc","Efficient and reliable electricity plays a vital role in today's society affecting a broad range of aspects of everyday life. Electricity networks need robust decision making mechanisms that enable the system to respond swiftly and effectively to any type of disruption or anomaly in order to ensure reliable electricity flow. Economic load dispatch (ELD) is the operation of generation plants producing reliable electricity at the lowest cost, while recognizing limitations of the system. The environmental economic load dispatch (EELD) problem extends the ELD to include environmental considerations which makes it even more challenging. In this study, we propose a novel two-stage economic and environmental load dispatching framework using particle filtering for the efficient and reliable dynamic dispatching of electricity under uncertainty. The proposed framework includes 1) a short term demand forecasting algorithm using wavelet transform adaptive modeling, and 2) a dynamic load dispatching algorithm using particle filtering developed in a simulation environment. The proposed approach has been successfully demonstrated for different scenarios in the original IEEE-30 bus test system, which has been benchmarked against the literature; and a modified version of the IEEE-30 bus test system, where the loads are updated according to the weather and other external conditions."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860853274&partnerID=40&md5=71bbd6d0ac450d7266895d3a5ccce51f","The life cycle of tile products are decreasing especially for customized products. The demand changes also fluctuate from time to time for each product type. This phenomena created crucial issue in meeting customers' demands within required due date. The occurrences of uncertain conditions caused the production line performance not able to meet the requirement because they faced uncertain changes in setup time, machinery breakdown time, lead time of manufacturing, and scraps. Hence, an accurate estimation on the production line in the presence of these uncertainties is required. Robust decision making on production line could be made when an accurate estimation of uncertain variables is modeled. Two approaches based on Bayesian inference and adaptive neuro-Fuzzy inference system (ANFIS) were utilized in this study for models development to estimate the effect of uncertain variables of production line in the tile industry. The models were validated and tested based on data obtained from a tile factory in Iran. The strength of our developed models is that the coefficients of decision variables are nonconstant. The best model was judged according to the mean absolute percentage error (MAPE) criterion. The results demonstrated that the ANFIS model generates the lower MAPE by 0.022 and higher correlation by 0.991 compared to the Bayesian model. Consequently, better decisions are generated due to easier identification of uncertainty data and the elaboration made the production planning process better understood."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-82455163668&partnerID=40&md5=bd7e891bfdf4ac5adeccfd31530d6991","Background: Hip fracture is a common problem in people aged > 60 years. The treatment options for individuals with high pre-fracture mobility, function and independence are hemiarthroplasty (HA) and total hip arthroplasty (THA). Objective: The aim of this report is to assess the clinical effectiveness and costeffectiveness evidence of THA compared with HA in patients with displaced intracapsular fracture who are cognitively intact with high pre-fracture mobility or function. Data sources: A systematic search was made of 11 databases of published and unpublished literature from their inception to December 2010: MEDLINE, EMBASE, Cumulative Index to Nursing and Allied Health Literature, The Cochrane Library, Biological Science Citation Index, Social Science Citation Index, Conference Proceedings Citation Index - Science, UK Clinical Trials Research Network and the National Research Register archive, Current Controlled Trials and ClinicalTrials.gov. Review methods: A systematic review of randomised controlled trials (RCTs) to assess the effectiveness of THA compared with HA in terms of dislocations, revisions, pain and function, and quality of life. Meta-analysis, independent subgroup analyses and exploratory cost-effectiveness modelling were performed. Results: The literature search identified 532 unique citations, of which eight RCTs with almost 1000 participants satisfied the criteria for the effectiveness review. Meta-analysis found a statistically significant increased risk of dislocation for patients treated with THA compared with HA (p = 0.01), but a reduced risk of revision (p = 0.0003). There were no differences in terms of mortality. In all trials, individuals treated with THA reported better function and mobility and less pain than those treated with HA. Four trials reporting utility data found similar trends. Sensitivity analyses indicated that there were no statistically significant differences in outcomes based on follow-up, study quality, surgical approach taken, type of head or the use of cement. Four papers reported a cost-utility analysis or the cost-effectiveness of THA compared with HA. Exploratory modelling was undertaken that showed that THA is likely to be cost-effective compared with HA even when the limitations of the data and methodology are considered. Limitations: The costs and disutilities associated with revisions and dislocations were not included in the economic evaluation. Conclusions: THA appears to be more cost-effective than HA. It is likely that THA will be associated with increased costs in the initial 2-year period, but lower longer-term costs, owing to potentially lower revision rates. However, these longer-term costs have not been modelled. The capacity and experience of surgeons to perform THA have not been explored and these would need to be addressed at local level were THA to become recommended for active, elderly patients in whom THA is not contraindicated. Further studies examining the impact of surgeon experience on performing the two procedures may offer more robust evidence on outcomes. Funding: The National Institute for Health Research Health Technology Assessment programme. © Queen's Printer and Controller of HMSO 2011."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84874008378&partnerID=40&md5=fb57afabdce5cc14217225269cc03e17","This demo presents an ICT system for collaborative situation assessment and strategic decision making that supports effective and efficient protection of the population and the environment against chemical hazards in industrial areas. Robust decision support taking into account multiple objectives entails the combination of Multi-Criteria Decision Analysis (MCDA) and Scenario-Based Reasoning (SBR). The ad-hoc formed workflow of (human and artificial) experts generates scenarios capturing uncertainties. Combining MCDA and SBR allows for structuring complex problems and accounting for uncertainties by the selection of a decision alternative that performs (sufficiently) well for various aims under a variety of different possible situation developments (i.e., scenarios)."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-83055172715&partnerID=40&md5=a62b42b50a4067741c77a5c8e7753951","Water resources management is in a difficult transition phase, trying to accommodate large uncertainties associated with climate change while struggling to implement a difficult set of principles and institutional changes associated with integrated water resources management. Water management is the principal medium through which projected impacts of global warming will be felt and ameliorated. Many standard hydrological practices, based on assumptions of a stationary climate, can be extended to accommodate numerous aspects of climate uncertainty. Classical engineering risk and reliability strategies developed by the water management profession to cope with contemporary climate uncertainties can also be effectively employed during this transition period, while a new family of hydrological tools and better climate change models are developed. An expansion of the concept of ""robust decision making,"" coupled with existing analytical tools and techniques, is the basis for a new approach advocated for planning and designing water resources infrastructure under climate uncertainty. Ultimately, it is not the tools and methods that need to be revamped as much as the suite of decision rules and evaluation principles used for project justification. They need to be aligned to be more compatible with the implications of a highly uncertain future climate trajectory, so that the hydrologic effects of that uncertainty are correctly reflected in the design of water infrastructure. © 2011 American Water Resources Association."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84856720806&partnerID=40&md5=59b70443ae2582d1757c33248810a4c4","Risk managers and decision-makers seeking to prepare for malevolent manmade events, accidents, and natural disasters must appropriately plan for the interdependent nature of today's complex infrastructure systems. However, the study of such events and such complex systems is fraught with uncertainty. With this research, we seek to answer: how preparedness strategies are robust to the uncertainties present in the stochastic nature of disruptive events and in our ability to model those effects in interdependent economic and infrastructure sectors. As such, this work integrates the relatively recent approaches of robust optimization (Ben-Tal et al. 2009) with the Inoperability Input-Output Model (IIM) (Santos & Haimes 2004, Santos 2006), a risk-based transformation of the traditional economic input-output model, for robust planning in interdependent systems. An application to inland waterway port risk planning is discussed © 2011 Taylor & Francis Group, London."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84859860220&partnerID=40&md5=6b0f3464de63ea32918582f4bd378d28","Power system economic dispatch with renewable energies like wind power is a typical decision-making problem with uncertainty. Firstly, a robust decision-making model for this type of decision-making problem is formulated in this paper based on the two-person zero sum game, and the detailed robust economic dispatch model for the power system with wind power and plug-in electric vehicles (PEV) is proposed. Further, a relaxation algorithm is adopted to get the optimal solution for the min-max problem. Then, the one hour ahead, ten hours ahead and day ahead economic dispatch simulations on the modified IEEE-9 bus system with wind generators and PEV are carried out and analyzed. And finally the effect of PEVs on smoothing load demand is verified. © 2011 IEEE."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84855443581&partnerID=40&md5=5c70d9a587008bf4dae09be29fc7743c","So far, the need for power systems to be control automated has been approached. Moreover, the advent of smart technological infrastructures calls for a more systematic and well-designed schemes for data acquisition process. Hence, Remote Terminal Units (RTUs) are going to be considered as a crucial part of smart grid puzzle in power distribution systems. This paper aims to present a novel practical approach to have the RTU placement dilemma unraveled in power distribution systems. Practically approaching in this paper, some pragmatic factors of major importance in this respect are introduced. A framework with which the utility's experts' knowledge could be efficiently exploited is presented and handled through a robust decision making (DM) method referred to as Analytical Hierarchical Process (AHP). To overcome the existing inaccuracies associated with the experts knowledge and to effectively deal with the existent uncertainties and imprecision in the conventional AHP approach, fuzzy sets theory is incorporated to reach the most reliable and optimal substations as the RTU placement candidates. The efforts are focused on the pragmatic aspects interrelated with the procedure. Being applied to a real distribution power system of Iran's power grid, the applicability and practicality of the proposed fuzzy AHP (FAHP) method is well approved. © 2011 IEEE."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84857854661&partnerID=40&md5=f8a243e85dac6fd8cc8b3bca10511d28","Users today have come to expect constant connectivity through their mobile devices even when they are on the move, as most urban areas are heavily blanketed with Access Points and GSM Base Stations. Network selection poses a problem however as it is driven primarily by physical layer information, such as Received Signal Strength, which is a poor indicator of actual network performance. Thus there is a need for a more sophisticated method of discovering network resources that goes beyond radio interface characteristics. A way to address this is to use information not only from within the node, but also externally, for instance by enabling nodes to exchange information in a peer to peer manner. One of the biggest challenges of adopting this approach stems from the fact that nodes participating in such systems are not equally trustworthy. Therefore it is necessary to develop mechanisms that make the decision making process robust against dishonest information. In this work we evaluate data fusion techniques in the context of reconciling conflicting information due to the presence of dishonest or malfunctioning nodes. We show that it is possible to adapt classical data fusion techniques to develop a more robust decision-making mechanism, and moreover that Dempster-Shafer Theory is the optimal choice. © 2011 IEEE."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865581439&partnerID=40&md5=81cce2cfb03ece89143920a4bad36a49","Many projects fail because project performance in unfavourable economic conditions was not anticipated at the investment decision stage. This type of failure may have been avoided through the selection of a strategy that enables the project to perform well under a range of possible future economic conditions (a 'robust' strategy); rather than an 'optimal' strategy for expected future conditions that will never eventuate. This paper describes a method of rapidly generating mine plans for a number of project strategies, and then evaluating it against a representative range of equally likely economic conditions. The key performance indicators derived for each strategy are the mean value and the distribution of values (variance). A prudent investor will identify prospective strategies not only on the merit of highest mean values (as a proxy for economic reward), but also on the probability of not meeting specified investment hurdles (a proxy for risk). A robust strategy will achieve its financial objective even under adverse economic variations. This paper focuses on the effect of commodity price uncertainty; particularly around the choice of mining and processing capacity levels. Results from enumerating 2000 prices scenarios against 63 strategy combinations show how processing and mining capacity can be manipulated to manage the risk-reward trade-off."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84855679801&partnerID=40&md5=bb261ad44b2603acd7e76f487d89df68","Purpose Although public-private partnerships (PPPs) have been used internationally, the New Zealand Government has only recently started to consider using PPPs to deliver public assets and services. However, there is uncertainty about whether the New Zealand Government should actively enter into PPP arrangements. The government lacks a robust decision-making tool for assisting with choosing alternative procurement methods. PPPs are seen as risky, but innovative procurement options, with obstacles to overcome before they use can become common place. Nervousness about the use of PPPs requires the New Zealand Government to have a thorough understanding of the drivers and obstacles, and also to understand the applicability of international PPP experience to New Zealand. The purpose of this paper is to investigate the drivers and obstacles for adopting PPPs in New Zealand and provide details on how these obstacles might be overcome by using innovative country-specific solutions. Design/methodology/approach Semi-structured interviews with senior industry players and round table discussions are the research methods used. Findings The research found that the drivers for PPP adoption include acceleration of infrastructure provision, better risk allocation, whole of life cost savings, improved quality of services, access additional revenue sources, benefits for local economic and social development, and improved project scrutiny. The results show that the drivers appear to be more than securing private financing for public infrastructure. Greater efficiency in the use of resources has been emphasised by New Zealand practitioners. With regard to the apparent obstacles, research showed these to be: political, social and legal risks, unfavourable economic and commercial conditions, high transaction costs and lengthy lead time, problems related to the public sector and problems with the private sector. Possible solutions to these obstacles are derived from national and international research and assessed for their applicability to New Zealand. Research limitations/implications The paper presents discussion on the concerns expressed by the New Zealand industry about PPPs at strategic, institutional, and industry level. The identified obstacles and suggested solutions provide some initial guidance on how to proceed with PPP implementation in New Zealand. More research needs to be done to understand the various key facets identified here (e.g. tendering process, contractual arrangement, and risk allocation) and their wider effects. The research is based on interviews with a limited number of senior industry respondents, along with the general results of three industry round table discussions. Therefore, follow-on interviews need to be conducted with private sector partners, sponsors and funding bodies, in order to gain a wider view of the issues under investigation. Originality/value The findings of the research are of assistance to decision makers in both the public and private sectors in New Zealand. By understanding the drivers and obstacles for PPP adoption, and posing solutions to these obstacles, the New Zealand construction industry might be in a better position to adopt PPP schemes. © 2011 Emerald Group Publishing Limited. All rights reserved."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861792528&partnerID=40&md5=147203f3f227f6d151ebac90a5b39129","The performative co-construction of academic life through myriad metrics is now a global phenomenon as indicated by the plethora of university research or journal ranking systems and the publication of 'league' tables based on them. If these metrics are seen as actively constituting the social world, can an analysis of this 'naturally occurring' data reveal how these new technologies of value and measure are recursively defining the practices and subjects of university life? In the UK higher education sector, the otherwise mundane realities of academic life have come to be recursively lived through a succession of research assessment exercises (RAEs). Lived through not only in the RAEs themselves, but also through the managed incremental changes to the academic and organizational practices linked to the institutional imaginings of planning for, and anticipating the consequences of, the actual exercises. In the 'planning for' mode an increasing proportion of formerly sociology submissions have shifted into 'social policy'. This is one instance of how institutional 'game-playing' in relation to the RAE enacts the social in quite fundamental ways. Planning an RAE 2008 submission in Sociology required anticipation of how a panel of 16 peers would evaluate 39 institutions by weighted, relative worth of: aggregated data from 1,267 individuals who, between them cited a total of 3,729 'outputs'; the detailed narrative and statistical data on the research environment; and a narrative account of academic 'esteem'. This data provided such institutional variables as postgraduate student numbers, sources of student funding, and research income from various sources. To evaluate the 'quality' of outputs various measures of the 'impact' and/or 'influence' of journals, as developed from the Thomson-Reuters Journal Citation Reports, was linked to the data. An exploratory modelling exercise using these variables to predict RAE 2008 revealed that despite what we might like to think about the subtle nuances involved in peer review judgements, it turns out that a fairly astonishing 83 per cent of the variance in outcomes can be predicted by some fairly simple 'shadow metrics': quality of journals in the submission, research income per capita and scale of research activity. We conclude that measuring the value of sociology involves multiple mutual constructions of reality within which ever more nuanced data assemblages are increasingly implicated and that analysis of this data can make explicit some of the parameters of enactment within which we operate in the contemporary academy. © 2012 The Authors. Editorial organisation © 2012 The Editorial Board of the Sociological Review."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84855820730&partnerID=40&md5=2099c86d86f36b3c4fa36c78a53041d6","Kiwifruit breeding has been supported in the past by the genetic analysis of breeding value of parents based on dissection of the components of variance. Data were collected from biparental mating designs such as the North Carolina Model 2 (NCM2) that is well suited to dioecious species such as kiwifruit. In the last decade we assisted the first attempts to apply marker-assisted selection (MAS) to traits such as gender and others characterised by simple Mendelian inheritance. The rapid evolution of molecular markers, the current development of large sets of them, of the order of tens of thousands, and the declining cost of large-scale genotyping, including 'de novo' sequencing of individuals through next generation sequencing (NGS), recently opened the way to more ambitious goals, such as the rapid detection of marker-trait associations through the linkage disequilibrium (LD) approach and the estimation of the breeding value of genotypes based on the genome-wide highdensity markers profile. The development of robust decision making support tools for such genomic selection requires the development of training populations of individuals well characterized for both phenotypic and molecular profiles. The latter topic together with the improvement of statistical models for predicting correlations between the true breeding value and its genomic estimate and the need to adopt adequate breeding programs conclude the discussion. Frequent references to the main kiwifruit breeding programs link the theoretical discussion to the peculiarities of the kiwifruit crop."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-80054926877&partnerID=40&md5=5f7f858029dcaabd157e043f1a36d51f","We introduce the notion of strategic uncertainty for bound-edly rational, non-myopic agents as an analog to the equilibrium selection problem in classical game theory. We then motivate the need for and feasibility of addressing strategic uncertainty and present an algorithm that produces decisions that are robust to it. Finally, we show how agents' rationality levels and planning horizons alter the robustness of their decisions. Copyright © 2011, Association for the Advancement of Artificial Intelligence. All rights reserved."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-80054958520&partnerID=40&md5=d791f811aff854531d515fe74d498c8b","The proceedings contain 11 papers. The topics discussed include: learning adversarial reasoning patterns in customer complaints; strategy purification; addresing execution and observation error in security games; application of microsimulation towards modelling of behaviours in complex environments; robust decision making under strategic uncertainty in multiagent environments; linear-time resource allocation in security games with identical fully protective resources; computing randomized security strategies in networked domains; toward addressing human behavior with observational uncertainty in security games; leadership games and their application in super-peer networks; towards the integration of multi-attribute optimization and game theory for border security patrolling strategies; and towards analyzing adversarial behavior in clandestine networks."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-80053349557&partnerID=40&md5=6308a0b94366c9f27a62a13c887de264","Models are frequently used for decision support in modern day decision making. This approach is referred as model-based decision support and it is mostly-at least implicitly-used for predictive purposes. However, predictions are almost always wrong and can be dramatically misleading for policy making. Another shortcoming related to predictive model use is the lack of proper consideration of deep uncertainty. Deep uncertainty refers to the lack of knowledge or agreement related to the correct representation of a system and the evaluation of (model-based) outcomes. This paper proposes to embrace deep uncertainty by using models in an exploratory way in order to improve model-based decision support under deep uncertainty. For this purpose, a new research methodology for analyzing complex and deeply uncertain systems - Exploratory Modeling and Analysis- is combined with System Dynamics modeling to capture deep uncertainties and dynamic complexities related to energy transitions. In this paper, we illustrate this methodological approach by using three different versions of a world wind power model (to introduce structural uncertainties) and by introducing some parametric uncertainties. This case clearly illustrates the need to consider both structural and parametric uncertainties for technology management under deep uncertainty. © 2011 IEEE."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84891680684&partnerID=40&md5=a389f4a0ba72fe41efd243c24c32db67","Hip fracture is a common problem in people aged > 60 years. The treatment options for individuals with high pre-fracture mobility, function and independence are hemiarthroplasty (HA) and total hip arthroplasty (THA). The aim of this report is to assess the clinical effectiveness and cost-effectiveness evidence of THA compared with HA in patients with displaced intracapsular fracture who are cognitively intact with high pre-fracture mobility or function. A systematic search was made of 11 databases of published and unpublished literature from their inception to december 2010: MEDLINE, EMBASE, Cumulative Index to Nursing and Allied Health Literature, The Cochrane Library, Biological Science Citation Index, Social Science Citation Index, Conference Proceedings Citation Index - Science, UK Clinical Trials Research Network and the National Research Register archive, Current Controlled Trials and ClinicalTrials.gov. A systematic review of randomised controlled trials (RCTs) to assess the effectiveness of THA compared with HA in terms of dislocations, revisions, pain and function, and quality of life. Meta-analysis, independent subgroup analyses and exploratory cost-effectiveness modelling were performed. The literature search identified 532 unique citations, of which eight RCTs with almost 1000 participants satisfied the criteria for the effectiveness review. Meta-analysis found a statistically significant increased risk of dislocation for patients treated with THA compared with HA (p = 0.01), but a reduced risk of revision (p = 0.0003). There were no differences in terms of mortality. In all trials, individuals treated with THA reported better function and mobility and less pain than those treated with HA. Four trials reporting utility data found similar trends. Sensitivity analyses indicated that there were no statistically significant differences in outcomes based on follow-up, study quality, surgical approach taken, type of head or the use of cement. Four papers reported a cost-utility analysis or the cost-effectiveness of THA compared with HA. Exploratory modelling was undertaken that showed that THA is likely to be cost-effective compared with HA even when the limitations of the data and methodology are considered. The costs and disutilities associated with revisions and dislocations were not included in the economic evaluation. THA appears to be more cost-effective than HA. It is likely that THA will be associated with increased costs in the initial 2-year period, but lower longer-term costs, owing to potentially lower revision rates. However, these longer-term costs have not been modelled. The capacity and experience of surgeons to perform THA have not been explored and these would need to be addressed at local level were THA to become recommended for active, elderly patients in whom THA is not contraindicated. Further studies examining the impact of surgeon experience on performing the two procedures may offer more robust evidence on outcomes. The National Institute for Health Research Health Technology Assessment programme."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052230550&partnerID=40&md5=cd069bbf8b9a83b353870c3fac2a5b91","Internal service encounters facilitate the benefits brought to the firm by external service encounters. However, we lack understanding of internal service encounters in non-Western contexts. This study develops understanding of the internal service encounter in the distinct culture of the Chinese. Data is in the form of critical incidents (n = 526) that coded to 1,373 judgments. Results reveal nine categories that explain internal customers' judgments of internal encounters. The findings reveal the relational orientation, prevalent in Chinese culture, and this forms the basis for exploratory modeling of underlying mechanism of the internal encounter."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79956339708&partnerID=40&md5=50e200d6379273f6269bd17473b81166","On June 29th, 2009 the derailment of a freight train carrying 14 LPG (Liquefied Petroleum Gas) tank-cars near Viareggio, in Italy, caused a massive LPG release. A gas cloud formed and ignited triggering a flash-fire that resulted in 31 fatalities and in extended damages to residential buildings around the railway line. The vulnerability of the area impacted by the flash-fire emerged as the main factor in determining the severity of the final consequences. Important lessons learnt from the accident concern the need of specific regulations and the possible implementation of safety devices for tank-cars carrying LPG and other liquefied gases under pressure. Integrated tools for consequence assessment of heavy gas releases in urban areas may contribute to robust decision making for mitigation and emergency planning. © 2011 Elsevier Ltd."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79956301085&partnerID=40&md5=03ee6a559e6502d7dddd2f656b51dc6b","Advanced low-carbon energy technologies can substantially reduce the cost of stabilizing atmospheric carbon dioxide concentrations. Understanding the interactions between these technologies and their impact on the costs of stabilization can help inform energy policy decisions. Many previous studies have addressed this challenge by exploring a small number of representative scenarios that represent particular combinations of future technology developments. This paper uses a combinatorial approach in which scenarios are created for all combinations of the technology development assumptions that underlie a smaller, representative set of scenarios. We estimate stabilization costs for 768 runs of the Global Change Assessment Model (GCAM), based on 384 different combinations of assumptions about the future performance of technologies and two stabilization goals. Graphical depiction of the distribution of stabilization costs provides first-order insights about the full data set and individual technologies. We apply a formal scenario discovery method to obtain more nuanced insights about the combinations of technology assumptions most strongly associated with high-cost outcomes. Many of the fundamental insights from traditional representative scenario analysis still hold under this comprehensive combinatorial analysis. For example, the importance of carbon capture and storage (CCS) and the substitution effect among supply technologies are consistently demonstrated. The results also provide more clarity regarding insights not easily demonstrated through representative scenario analysis. For example, they show more clearly how certain supply technologies can provide a hedge against high stabilization costs, and that aggregate end-use efficiency improvements deliver relatively consistent stabilization cost reductions. Furthermore, the results indicate that a lack of CCS options combined with lower technological advances in the buildings sector or the transportation sector is the most powerful predictor of high-cost scenarios. © 2010 Elsevier B.V."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79959285635&partnerID=40&md5=2e0ce5162c5d82a3096fb4afc5613963","In the context of rapid urbanization across Sub-Saharan Africa there is a critical need for more robust decision-making between different ways of providing sanitation services in existing and new peri-urban areas. In several countries, authorities tried to find solutions by developing strategies to address sanitation problems in the form of Strategic Sanitation Plans. In Burkina, Strategic Sanitation Plans have been elaborated and implemented since the 1990s. Fada N'Gourma, a secondary city in Burkina, also adopted a Strategic Plan for wastewater and excreta management in 2006. In this study we use material flow analysis as a decision making tool to verify technology options of the Plan. A model was developed and data was collected in order to assess material and nitrogen flows. The status quo situation was compared to scenario based on the proposals made in the Sanitation Plan. Results show that the technology options which were recommended improved human health in the short term. However, the options led to groundwater pollution in the medium term. Compared to the current situation, matter and nitrogen flows would increase by 7% and 7.4% respectively in groundwater. It is thus concluded that the proposed options will not achieve the Plan's stated objectives of environmental protection. © IWA Publishing 2011."
