"";"company_id";"indicator_id";"2011";"2012";"2013";"2014";"2015";"2016";"empresa"
"450";1561627;"NoncashOrPartNoncashDivestitureAmountOfConsiderationReceived1";NA;NA;-397000;NA;NA;NA;"Exone CO"
"451";1561627;"NoncontrollingInterestDecreaseFromDeconsolidation";NA;NA;2724000;NA;NA;NA;"Exone CO"
"452";1561627;"NonoperatingIncomeExpense";NA;NA;-274000;66000;-107000;-157000;"Exone CO"
"453";1561627;"OperatingExpenses";NA;NA;21246000;32207000;34274000;28536000;"Exone CO"
"454";1561627;"OperatingIncomeLoss";NA;NA;-5673000;-21750000;-25931000;-14374000;"Exone CO"
"455";1561627;"OperatingLeasesFutureMinimumPaymentsDue";NA;NA;1377000;1281000;843000;810000;"Exone CO"
"456";1561627;"OperatingLeasesFutureMinimumPaymentsDueCurrent";NA;NA;791000;421000;340000;393000;"Exone CO"
"457";1561627;"OperatingLeasesFutureMinimumPaymentsDueInFiveYears";NA;NA;111000;45000;18000;2000;"Exone CO"
"458";1561627;"OperatingLeasesFutureMinimumPaymentsDueInFourYears";NA;NA;125000;180000;41000;22000;"Exone CO"
"459";1561627;"OperatingLeasesFutureMinimumPaymentsDueInThreeYears";NA;NA;150000;275000;185000;164000;"Exone CO"
"460";1561627;"OperatingLeasesFutureMinimumPaymentsDueInTwoYears";NA;NA;199000;338000;259000;229000;"Exone CO"
"461";1561627;"OperatingLeasesFutureMinimumPaymentsDueThereafter";NA;NA;1000;22000;0;0;"Exone CO"
"462";1561627;"OperatingLeasesRentExpenseNet";NA;NA;1072000;982000;421000;335000;"Exone CO"
"463";1561627;"OperatingLossCarryforwards";NA;NA;NA;54000;116000;3000;"Exone CO"
"464";1561627;"OtherAccruedLiabilitiesCurrent";NA;NA;5394000;8424000;NA;NA;"Exone CO"
"465";1561627;"OtherAssetsCurrent";NA;NA;1247000;NA;NA;NA;"Exone CO"
"466";1561627;"OtherAssetsNoncurrent";NA;NA;2115000;2875000;1659000;1445000;"Exone CO"
"467";1561627;"OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent";NA;NA;-178000;-7851000;-5332000;-1200000;"Exone CO"
"468";1561627;"OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax";NA;NA;NA;-7851000;NA;NA;"Exone CO"
"469";1561627;"OtherComprehensiveIncomeForeignCurrencyTranslationAdjustmentTaxPortionAttributableToParent";NA;NA;NA;0;0;0;"Exone CO"
"470";1561627;"OtherComprehensiveIncomeLossNetOfTax";NA;NA;-178000;-7851000;-5332000;-1200000;"Exone CO"
"471";1561627;"OtherLiabilitiesCurrent";NA;NA;1222000;1869000;1180000;619000;"Exone CO"
"472";1561627;"OtherLiabilitiesNoncurrent";NA;NA;384000;414000;28000;9000;"Exone CO"
"473";1561627;"OtherNonoperatingIncomeExpense";NA;NA;98000;210000;45000;141000;"Exone CO"
"474";1561627;"OtherSignificantNoncashTransactionValueOfConsiderationGiven1";NA;NA;NA;375000;0;NA;"Exone CO"
"475";1561627;"PartnersCapitalAccountReturnOfCapital";NA;NA;1400000;NA;NA;NA;"Exone CO"
"476";1561627;"PaymentsOfDividends";NA;NA;456000;NA;0;NA;"Exone CO"
"477";1561627;"PaymentsOfStockIssuanceCosts";NA;NA;NA;NA;215000;NA;"Exone CO"
"478";1561627;"PaymentsToAcquireBusinessesNetOfCashAcquired";NA;NA;NA;9155000;0;NA;"Exone CO"
"479";1561627;"PaymentsToAcquirePropertyPlantAndEquipment";NA;NA;19311000;23081000;4938000;1347000;"Exone CO"
"480";1561627;"PreferredStockSharesIssued";NA;NA;0;NA;NA;NA;"Exone CO"
"481";1561627;"PreferredStockSharesOutstanding";NA;NA;0;NA;NA;NA;"Exone CO"
"482";1561627;"PrepaidExpenseAndOtherAssetsCurrent";NA;NA;3237000;3138000;2918000;1489000;"Exone CO"
"483";1561627;"ProceedsFromIssuanceInitialPublicOffering";NA;NA;91083000;NA;0;NA;"Exone CO"
"484";1561627;"ProceedsFromIssuanceOfCommonStock";NA;NA;64948000;NA;0;595000;"Exone CO"
"485";1561627;"ProceedsFromRepaymentsOfLinesOfCredit";NA;NA;-528000;NA;0;NA;"Exone CO"
"486";1561627;"ProceedsFromRepaymentsOfNotesPayable";NA;NA;-9885000;NA;0;NA;"Exone CO"
"487";1561627;"ProceedsFromSaleOfPropertyPlantAndEquipment";NA;NA;NA;NA;190000;75000;"Exone CO"
"488";1561627;"ProceedsFromStockOptionsExercised";NA;NA;NA;333000;0;NA;"Exone CO"
"489";1561627;"ProductWarrantyAccrual";NA;NA;NA;NA;NA;1115000;"Exone CO"
"490";1561627;"ProductWarrantyAccrualClassifiedCurrent";NA;NA;943000;1543000;1308000;1115000;"Exone CO"
"491";1561627;"ProductWarrantyAccrualPayments";NA;NA;NA;NA;NA;867000;"Exone CO"
"492";1561627;"ProductWarrantyAccrualPreexistingIncreaseDecrease";NA;NA;NA;NA;NA;-374000;"Exone CO"
"493";1561627;"ProductWarrantyAccrualWarrantiesIssued";NA;NA;NA;NA;NA;1064000;"Exone CO"
"494";1561627;"ProfitLoss";NA;NA;-6317000;-21843000;-25865000;-14598000;"Exone CO"
"495";1561627;"PropertyPlantAndEquipmentGross";NA;NA;25174000;57630000;65397000;64110000;"Exone CO"
"496";1561627;"PropertyPlantAndEquipmentNet";NA;NA;32772000;55298000;54832000;51134000;"Exone CO"
"497";1561627;"ProvisionForDoubtfulAccounts";NA;NA;NA;2391000;NA;NA;"Exone CO"
"498";1561627;"ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodNetOfTax";NA;NA;NA;0;0;0;"Exone CO"
"499";1561627;"RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty";NA;NA;185000;90000;27000;NA;"Exone CO"
"500";1561627;"RepaymentsOfDebtAndCapitalLeaseObligations";NA;NA;4700000;NA;NA;NA;"Exone CO"
"501";1561627;"RepaymentsOfLongTermCapitalLeaseObligations";NA;NA;2162000;545000;323000;82000;"Exone CO"
"502";1561627;"RepaymentsOfLongTermDebt";NA;NA;5488000;465000;132000;138000;"Exone CO"
"503";1561627;"ResearchAndDevelopmentExpense";NA;NA;5127000;8178000;7279000;7814000;"Exone CO"
"504";1561627;"RetainedEarningsAccumulatedDeficit";NA;NA;-6455000;-28298000;-54163000;-68761000;"Exone CO"
"505";1561627;"RevenueFromRelatedParties";NA;NA;133000;NA;1435000;75000;"Exone CO"
"506";1561627;"Revenues";NA;NA;39480000;43900000;40353000;47788000;"Exone CO"
"507";1561627;"SalesAndExciseTaxPayableCurrent";NA;NA;NA;NA;NA;224000;"Exone CO"
"508";1561627;"SellingGeneralAndAdministrativeExpense";NA;NA;16119000;24029000;22576000;20722000;"Exone CO"
"509";1561627;"ShareBasedCompensation";NA;NA;711000;1206000;1725000;1463000;"Exone CO"
"510";1561627;"ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExercisePrice";NA;NA;11,03;9,6;9,6;NA;"Exone CO"
"511";1561627;"ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate";NA;NA;0;0;NA;NA;"Exone CO"
"512";1561627;"ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate";NA;NA;0,687;0,67;NA;NA;"Exone CO"
"513";1561627;"ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate";NA;NA;0,011;0,018;NA;NA;"Exone CO"
"514";1561627;"ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber";NA;NA;NA;39804;115472;194471;"Exone CO"
"515";1561627;"ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod";NA;NA;NA;NA;833;26332;"Exone CO"
"516";1561627;"ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice";NA;NA;18;18;NA;NA;"Exone CO"
"517";1561627;"ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod";NA;NA;6667;1667;3334;9335;"Exone CO"
"518";1561627;"ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross";NA;NA;180000;62000;0;139000;"Exone CO"
"519";1561627;"ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue";NA;NA;11,03;9,6;0;8;"Exone CO"
"520";1561627;"ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber";NA;NA;173333;215137;210970;314303;"Exone CO"
"521";1561627;"ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice";NA;NA;18;17,35;17,43;15,62;"Exone CO"
"522";1561627;"ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableAggregateIntrinsicValue";NA;NA;NA;NA;NA;0;"Exone CO"
"523";1561627;"ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableWeightedAverageExercisePrice";NA;NA;18;17,21;17,09;13,97;"Exone CO"
"524";1561627;"ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber";NA;NA;164852;166638;90898;119832;"Exone CO"
"525";1561627;"ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice";NA;NA;NA;18;17,61;16,9;"Exone CO"
"526";1561627;"ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice";NA;NA;NA;18;0;NA;"Exone CO"
"527";1561627;"ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice";NA;NA;NA;NA;18;17,74;"Exone CO"
"528";1561627;"ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice";NA;NA;NA;NA;16,31;15,25;"Exone CO"
"529";1561627;"ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice";NA;NA;18;15,74;0;13,72;"Exone CO"
"530";1561627;"SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedOptionsForfeitedWeightedAverageGrantDateFairValue";NA;NA;11,03;11,03;9,96;9,27;"Exone CO"
"531";1561627;"SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedWeightedAverageGrantDateFairValue";NA;NA;11,03;10,62;10,67;9,38;"Exone CO"
"532";1561627;"SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedWeightedAverageGrantDateFairValue";NA;NA;NA;11,03;0;NA;"Exone CO"
"533";1561627;"StandardAndExtendedProductWarrantyAccrualForeignCurrencyTranslationGainLoss";NA;NA;NA;NA;NA;-16000;"Exone CO"
"534";1561627;"StockIssuedDuringPeriodSharesNewIssues";NA;NA;5483333;NA;NA;NA;"Exone CO"
"535";1561627;"StockIssuedDuringPeriodSharesStockOptionsExercised";NA;NA;NA;18529;0;NA;"Exone CO"
"536";1561627;"StockIssuedDuringPeriodValueNewIssues";NA;NA;90371000;NA;NA;595000;"Exone CO"
"537";1561627;"StockIssuedDuringPeriodValueShareBasedCompensationGross";NA;NA;NA;333000;NA;NA;"Exone CO"
"538";1561627;"StockholdersEquity";NA;NA;146700000;118545000;89073000;87780000;"Exone CO"
"539";1561627;"StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest";NA;NA;146700000;118545000;89073000;NA;"Exone CO"
"540";1561627;"UnrecognizedTaxBenefits";NA;NA;768000;NA;NA;NA;"Exone CO"
"541";1561627;"UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions";NA;NA;323000;210000;NA;NA;"Exone CO"
"542";1561627;"UnrecognizedTaxBenefitsIncreasesResultingFromForeignCurrencyTranslation";NA;NA;29000;-107000;NA;NA;"Exone CO"
"543";1561627;"ValuationAllowanceDeferredTaxAssetChangeInAmount";NA;NA;2029000;6980000;9173000;5300000;"Exone CO"
"544";1561627;"ValueAddedTaxReceivableCurrent";NA;NA;1140000;NA;NA;NA;"Exone CO"
"545";1561627;"WeightedAverageNumberOfShareOutstandingBasicAndDiluted";NA;NA;12838230;14411054;14427956;15934935;"Exone CO"
"546";910638;"AccountsPayableCurrent";25911000;32095000;51729000;64378000;46869000;40514000;"3D Systems Corp"
"547";910638;"AccountsReceivableNetCurrent";51195000;79869000;132121000;168441000;157406000;127114000;"3D Systems Corp"
"548";910638;"AccruedIncomeTaxesCurrent";3500000;3382000;1834000;8577000;11317000;9831000;"3D Systems Corp"
"549";910638;"AccruedIncomeTaxesNoncurrent";827000;803000;90000;2029000;8312000;7183000;"3D Systems Corp"
"550";910638;"AccruedLiabilitiesCurrent";NA;NA;NA;NA;54699000;49968000;"3D Systems Corp"
"551";910638;"AccruedLiabilitiesCurrentAndNoncurrent";448000;130000;NA;NA;NA;NA;"3D Systems Corp"
"552";910638;"AccruedProfessionalFeesCurrent";326000;533000;493000;532000;491000;810000;"3D Systems Corp"
"553";910638;"AccruedRoyaltiesCurrent";302000;550000;750000;1796000;1431000;2092000;"3D Systems Corp"
"554";910638;"AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment";30235000;37029000;42477000;52730000;70997000;84837000;"3D Systems Corp"
"555";910638;"AccumulatedOtherComprehensiveIncomeLossNetOfTax";2940000;3866000;5789000;-24406000;-39548000;-53225000;"3D Systems Corp"
"556";910638;"AdditionalPaidInCapitalCommonStock";274542000;460237000;866552000;1245462000;1279738000;1307428000;"3D Systems Corp"
"557";910638;"AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue";NA;5118000;NA;NA;NA;NA;"3D Systems Corp"
"558";910638;"AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation";12339000;1513000;26038000;7653000;-1243000;NA;"3D Systems Corp"
"559";910638;"AdvertisingExpense";1561000;3972000;6010000;8799000;15245000;12469000;"3D Systems Corp"
"560";910638;"AllocatedShareBasedCompensationExpense";NA;4818000;NA;NA;34733000;31295000;"3D Systems Corp"
"561";910638;"AllowanceForDoubtfulAccountsReceivableCurrent";3019000;4317000;8133000;10300000;14139000;12920000;"3D Systems Corp"
"562";910638;"AmortizationOfDebtDiscountPremium";409000;3876000;974000;NA;NA;NA;"3D Systems Corp"
"563";910638;"AmortizationOfIntangibleAssets";NA;NA;NA;39203000;60763000;35124000;"3D Systems Corp"
"564";910638;"AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount";NA;NA;NA;NA;NA;2060000;"3D Systems Corp"
"565";910638;"AssetImpairmentCharges";NA;NA;0;0;544611000;8618000;"3D Systems Corp"
"566";910638;"Assets";462974000;677442000;1097856000;1525970000;893275000;849153000;"3D Systems Corp"
"567";910638;"AssetsCurrent";261380000;287438000;526855000;580690000;432467000;432950000;"3D Systems Corp"
"568";910638;"BusinessAcquisitionContingentConsiderationAtFairValue";1384000;2657000;NA;NA;NA;NA;"3D Systems Corp"
"569";910638;"BusinessAcquisitionContingentConsiderationAtFairValueNoncurrent";1898000;1454000;NA;NA;NA;NA;"3D Systems Corp"
"570";910638;"BusinessAcquisitionCostOfAcquiredEntityCashPaid";1,37e+08;NA;NA;NA;NA;NA;"3D Systems Corp"
"571";910638;"BusinessAcquisitionCostOfAcquiredEntityPurchasePrice";135488000;NA;NA;NA;NA;NA;"3D Systems Corp"
"572";910638;"BusinessCombinationContingentConsiderationArrangementsRangeOfOutcomesValueHigh";NA;NA;4500000;NA;NA;NA;"3D Systems Corp"
"573";910638;"BusinessCombinationContingentConsiderationAsset";NA;NA;NA;NA;9673000;10806000;"3D Systems Corp"
"574";910638;"BusinessCombinationContingentConsiderationLiabilityCurrent";NA;NA;NA;NA;159000;3238000;"3D Systems Corp"
"575";910638;"BusinessCombinationContingentConsiderationLiabilityNoncurrent";NA;NA;NA;NA;9673000;7568000;"3D Systems Corp"
"576";910638;"BusinessCombinationLiabilitiesArisingFromContingenciesAmountRecognized";1862000;2647000;5578000;9155000;9832000;10806000;"3D Systems Corp"
"577";910638;"BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsOther";NA;NA;21843000;38583000;22449000;NA;"3D Systems Corp"
"578";910638;"BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibleAssetsOtherThanGoodwill";NA;NA;51930000;127315000;57066000;NA;"3D Systems Corp"
"579";910638;"BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedLiabilities";NA;NA;32340000;75364000;33342000;NA;"3D Systems Corp"
"580";910638;"BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet";NA;NA;179591000;369235000;92450000;NA;"3D Systems Corp"
"581";910638;"BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedPropertyPlantAndEquipment";NA;NA;9830000;19279000;1505000;NA;"3D Systems Corp"
"582";910638;"CapitalLeaseObligations";NA;NA;7277000;8905000;8187000;7587000;"3D Systems Corp"
"583";910638;"CapitalLeaseObligationsCurrent";163000;174000;187000;-529000;529000;572000;"3D Systems Corp"
"584";910638;"CapitalLeaseObligationsNoncurrent";7609000;7443000;7277000;8905000;8187000;7587000;"3D Systems Corp"
"585";910638;"CapitalLeasesFutureMinimumPaymentsDue";NA;13841000;13165000;14825000;13535000;12427000;"3D Systems Corp"
"586";910638;"CapitalLeasesFutureMinimumPaymentsDueCurrent";NA;698000;696000;1112000;1056000;1074000;"3D Systems Corp"
"587";910638;"CapitalLeasesFutureMinimumPaymentsDueInFiveYears";NA;709000;715000;1117000;1013000;736000;"3D Systems Corp"
"588";910638;"CapitalLeasesFutureMinimumPaymentsDueInFourYears";NA;683000;718000;1121000;1075000;987000;"3D Systems Corp"
"589";910638;"CapitalLeasesFutureMinimumPaymentsDueInThreeYears";NA;709000;691000;1125000;1079000;1068000;"3D Systems Corp"
"590";910638;"CapitalLeasesFutureMinimumPaymentsDueInTwoYears";NA;697000;709000;1098000;1083000;1071000;"3D Systems Corp"
"591";910638;"CapitalLeasesFutureMinimumPaymentsDueThereafter";NA;10345000;9636000;9252000;8229000;7491000;"3D Systems Corp"
"592";910638;"CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments";NA;6224000;5701000;5391000;4819000;4268000;"3D Systems Corp"
"593";910638;"CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments";NA;7617000;7464000;9434000;8716000;8159000;"3D Systems Corp"
"594";910638;"CapitalizedComputerSoftwareAmortization";1046000;1440000;1439000;1439000;1439000;NA;"3D Systems Corp"
"595";910638;"CapitalizedComputerSoftwareNet";7864000;6424000;5234000;3556000;1811000;NA;"3D Systems Corp"
"596";910638;"CapitalizedComputerSoftwarePeriodIncreaseDecrease";7863000;NA;250000;0;0;NA;"3D Systems Corp"
"597";910638;"CashAndCashEquivalentsAtCarryingValue";179120000;155859000;306316000;284862000;155643000;184947000;"3D Systems Corp"
"598";910638;"CashAndCashEquivalentsFairValueDisclosure";143881000;101906000;226895000;190628000;28648000;25206000;"3D Systems Corp"
"599";910638;"CashAndCashEquivalentsPeriodIncreaseDecrease";141771000;-23261000;150457000;-21454000;-129219000;29304000;"3D Systems Corp"
"600";910638;"CommonStockParOrStatedValuePerShare";0,001;0,001;0,001;0,001;0,001;0,001;"3D Systems Corp"
"601";910638;"CommonStockSharesAuthorized";1,2e+08;1,2e+08;2,2e+08;2,2e+08;2,2e+08;2,2e+08;"3D Systems Corp"
"602";910638;"CommonStockSharesIssued";50975000;59855000;103818000;112233000;113115000;115113000;"3D Systems Corp"
"603";910638;"CommonStockValue";51000;60000;104000;112000;113000;115000;"3D Systems Corp"
"604";910638;"ComprehensiveIncomeNetOfTax";NA;NA;NA;NA;-670634000;-52096000;"3D Systems Corp"
"605";910638;"ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest";NA;NA;NA;NA;-9253000;-741000;"3D Systems Corp"
"606";910638;"ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest";NA;NA;46080000;-18681000;-679887000;-52837000;"3D Systems Corp"
"607";910638;"ConversionOfStockSharesIssued1";7084000;4239000;876000;NA;NA;NA;"3D Systems Corp"
"608";910638;"ConvertibleDebtFairValueDisclosures";NA;NA;12035000;NA;NA;NA;"3D Systems Corp"
"609";910638;"ConvertibleLongTermNotesPayable";1,52e+08;90960000;12540000;NA;NA;NA;"3D Systems Corp"
"610";910638;"ConvertibleNotesPayable";131107000;80531000;11416000;NA;NA;NA;"3D Systems Corp"
"611";910638;"CostMethodInvestments";NA;NA;NA;NA;10687000;9116000;"3D Systems Corp"
"612";910638;"CostOfGoodsAndServicesSold";121395000;172437000;245806000;336218000;374354000;323214000;"3D Systems Corp"
"613";910638;"CostOfGoodsSold";66589000;105286000;159628000;223991000;243639000;195428000;"3D Systems Corp"
"614";910638;"CostOfServices";54806000;67151000;86178000;112227000;130715000;127786000;"3D Systems Corp"
"615";910638;"CurrentFederalTaxExpenseBenefit";NA;441000;24688000;23336000;10753000;-2110000;"3D Systems Corp"
"616";910638;"CurrentForeignTaxExpenseBenefit";1799000;3527000;3165000;6588000;925000;8099000;"3D Systems Corp"
"617";910638;"CurrentIncomeTaxExpenseBenefit";2166000;4999000;29779000;29996000;11847000;6019000;"3D Systems Corp"
"618";910638;"CurrentStateAndLocalTaxExpenseBenefit";367000;1031000;1926000;72000;169000;30000;"3D Systems Corp"
"619";910638;"CustomerDepositsCurrent";3398000;2786000;5466000;6946000;8229000;5857000;"3D Systems Corp"
"620";910638;"DebtConversionConvertedInstrumentAmount1";1;61040000;NA;NA;NA;NA;"3D Systems Corp"
"621";910638;"DebtConversionConvertedInstrumentSharesIssued1";46,602;2845000;5482000;NA;NA;NA;"3D Systems Corp"
"622";910638;"DebtConversionOriginalDebtAmount1";NA;NA;80754000;12134000;NA;NA;"3D Systems Corp"
"623";910638;"DebtCurrent";NA;NA;NA;684000;NA;NA;"3D Systems Corp"
"624";910638;"DebtInstrumentCarryingAmount";NA;90960000;NA;NA;NA;NA;"3D Systems Corp"
"625";910638;"DebtInstrumentConvertibleConversionPrice1";21,46;21,46;14,31;NA;NA;NA;"3D Systems Corp"
"626";910638;"DebtInstrumentConvertibleConversionRatio1";NA;NA;69,903;NA;NA;NA;"3D Systems Corp"
"627";910638;"DebtInstrumentConvertibleEffectiveInterestRate";0,095;0,095;NA;NA;NA;NA;"3D Systems Corp"
"628";910638;"DebtInstrumentConvertibleInterestExpense";906000;8053000;NA;NA;NA;NA;"3D Systems Corp"
"629";910638;"DebtInstrumentInterestRateEffectivePercentage";NA;NA;0,095;NA;NA;NA;"3D Systems Corp"
"630";910638;"DebtInstrumentInterestRateStatedPercentage";0,055;0,055;0,055;0,055;NA;NA;"3D Systems Corp"
"631";910638;"DebtInstrumentUnamortizedDiscount";20893000;10429000;1124000;NA;NA;NA;"3D Systems Corp"
"632";910638;"DeferredFederalIncomeTaxExpenseBenefit";-4727000;869000;-7760000;-21624000;-5252000;-1245000;"3D Systems Corp"
"633";910638;"DeferredForeignIncomeTaxExpenseBenefit";-224000;-732000;-1682000;-2844000;2602000;-5321000;"3D Systems Corp"
"634";910638;"DeferredIncomeTaxExpenseBenefit";-5140000;-661000;-9892000;-24555000;-2875000;-6566000;"3D Systems Corp"
"635";910638;"DeferredIncomeTaxLiabilities";NA;31194000;32737000;52446000;26527000;25786000;"3D Systems Corp"
"636";910638;"DeferredRevenueCurrent";12735000;15309000;24644000;32264000;35145000;33494000;"3D Systems Corp"
"637";910638;"DeferredRevenueNoncurrent";NA;2787000;4218000;7627000;7956000;7464000;"3D Systems Corp"
"638";910638;"DeferredStateAndLocalIncomeTaxExpenseBenefit";-189000;-798000;-450000;-87000;-225000;NA;"3D Systems Corp"
"639";910638;"DeferredTaxAssetsDeferredIncome";NA;NA;NA;NA;405000;3502000;"3D Systems Corp"
"640";910638;"DeferredTaxAssetsGoodwillAndIntangibleAssets";NA;NA;NA;NA;46293000;40014000;"3D Systems Corp"
"641";910638;"DeferredTaxAssetsGross";30546000;14026000;NA;NA;NA;NA;"3D Systems Corp"
"642";910638;"DeferredTaxAssetsLiabilitiesNet";3067000;-17168000;-13099000;-14890000;NA;NA;"3D Systems Corp"
"643";910638;"DeferredTaxAssetsLiabilitiesNetNoncurrent";NA;NA;548000;816000;NA;NA;"3D Systems Corp"
"644";910638;"DeferredTaxAssetsNet";21765000;14026000;19638000;37556000;11799000;16308000;"3D Systems Corp"
"645";910638;"DeferredTaxAssetsNetCurrent";3528000;5867000;6067000;14973000;NA;NA;"3D Systems Corp"
"646";910638;"DeferredTaxAssetsNetNoncurrent";3195000;107000;NA;NA;3216000;8123000;"3D Systems Corp"
"647";910638;"DeferredTaxAssetsOperatingLossCarryforwards";17829000;1949000;5725000;4474000;16796000;29398000;"3D Systems Corp"
"648";910638;"DeferredTaxAssetsOperatingLossCarryforwardsDomestic";44255000;0;6856000;5092000;33606000;50587000;"3D Systems Corp"
"649";910638;"DeferredTaxAssetsOperatingLossCarryforwardsForeign";433000;1155000;6387000;6881000;17511000;19338000;"3D Systems Corp"
"650";910638;"DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal";44196000;41047000;38934000;26365000;34492000;78274000;"3D Systems Corp"
"651";910638;"DeferredTaxAssetsPropertyPlantAndEquipment";NA;NA;629000;NA;NA;NA;"3D Systems Corp"
"652";910638;"DeferredTaxAssetsTaxCreditCarryforwards";6436000;3390000;2713000;4139000;9926000;13571000;"3D Systems Corp"
"653";910638;"DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost";2701000;3701000;3174000;15156000;22010000;14384000;"3D Systems Corp"
"654";910638;"DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities";NA;NA;342000;1501000;4943000;5330000;"3D Systems Corp"
"655";910638;"DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsLossReserves";17829000;1949000;5725000;4474000;16796000;29398000;"3D Systems Corp"
"656";910638;"DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsReturnsAndAllowances";3501000;4706000;5927000;12016000;18738000;20022000;"3D Systems Corp"
"657";910638;"DeferredTaxAssetsValuationAllowance";8781000;NA;0;0;107312000;109913000;"3D Systems Corp"
"658";910638;"DeferredTaxLiabilities";18698000;23142000;19714000;30679000;14728000;9478000;"3D Systems Corp"
"659";910638;"DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets";10519000;27041000;32737000;50324000;22676000;16968000;"3D Systems Corp"
"660";910638;"DeferredTaxLiabilitiesNoncurrent";NA;NA;NA;NA;17944000;17601000;"3D Systems Corp"
"661";910638;"DeferredTaxLiabilitiesPropertyPlantAndEquipment";531000;90000;NA;2122000;3851000;8818000;"3D Systems Corp"
"662";910638;"DefinedBenefitPensionPlanLiabilitiesNoncurrent";NA;NA;NA;NA;NA;7613000;"3D Systems Corp"
"663";910638;"DefinedBenefitPlanBenefitObligation";3884000;5139000;5861000;7062000;6211000;NA;"3D Systems Corp"
"664";910638;"DefinedBenefitPlanContributionsByEmployer";241000;489000;527000;721000;956000;1175000;"3D Systems Corp"
"665";910638;"DefinedContributionPlanEmployerMatchingContributionPercentOfMatch";NA;NA;0,5;0,5;0,5;0,5;"3D Systems Corp"
"666";910638;"DefinedContributionPlanMaximumAnnualContributionsPerEmployeeAmount";NA;NA;NA;NA;1500;1500;"3D Systems Corp"
